typeProperty,typeOfForm,rooms,size_x100,bisize_x100,balkong,tomtarea_x10000,buildArea,uteplats,floor,type,distance_from_city_center,price_evolution_numbers_per_million,asking_price_per_million,cost_per_year_x1000,price_per_m2_x10000,elevator
4,2,2.0,0.6,0.0,1,0.0,1.92,0,1.0,3,25.200683744123403,0.305,6.095,7.8,10.158333333333331,1.0
4,2,2.0,0.5,0.0,0,0.0,1.943,0,0.0,3,8.365410408635757,0.305,3.995,4.128,7.99,0.0
7,2,4.0,0.84,0.0,1,0.0,0.0,1,0.0,0,21.325656427846635,-0.12,2.05,6.3,2.4404761904761902,0.0
4,2,2.0,0.38,0.0,1,0.0,1.935,0,0.8888888888888888,3,16.45953031438282,0.05,3.75,0.0,9.86842105263158,1.0
1,5,3.0,0.76,0.04,1,0.2961,2.01,0,0.0,1,16.05510516249193,-0.095,1.495,14.638,1.86875,0.0
9,5,2.0,0.41,0.02,1,0.0541,1.968,1,0.0,1,17.426886775071083,-0.2,1.85,32.221,4.3023255813953485,0.0
7,2,5.0,0.95,0.0,1,0.0,1.999,1,0.0,0,9.085467513929755,0.355,3.495,8.892,3.6789473684210527,0.0
4,2,3.0,0.61,0.0,1,0.0,1.944,0,6.0,3,19.6210177994887,0.205,4.495,7.224,7.368852459016392,1.0
7,2,3.0,0.89,0.0,1,0.0,1.985,1,0.0,0,6.326431156708482,0.305,5.795,13.5,6.51123595505618,0.0
8,5,10.0,2.44,1.28,1,0.2212,1.954,1,0.0,2,32.53824063684725,1.1,18.0,62.0,4.838709677419355,0.0
5,5,5.0,1.2,0.0,1,0.0505,1.973,1,0.0,0,17.304383117471048,0.035,4.395,29.7,3.6625,0.0
8,5,6.0,1.55,0.0,1,0.0262,1.981,0,0.0,2,32.65201132824177,0.3,5.65,64.382,3.645161290322581,0.0
4,2,2.0,0.45,0.0,1,0.0,1.939,0,0.6666666666666666,3,18.13054118622004,0.255,3.495,4.8,7.7666666666666675,0.0
4,2,1.5,0.31,0.0,1,0.0,2.016,1,0.0,3,12.463983337169468,-0.045,1.895,5.0,6.112903225806452,0.0
0,5,2.0,0.4,0.0,1,0.049,1.94,0,0.0,1,22.68293017182527,-0.025,0.375,6.325,0.9375,0.0
4,2,4.0,0.83,0.0,1,0.0,1.938,0,0.125,3,17.690931979909056,0.175,7.95,0.0,9.578313253012048,1.0
7,2,4.0,0.92,0.0,1,0.0,2.02,1,0.0,0,22.71049933189332,0.1,3.8,20.818,4.130434782608696,0.0
7,2,4.0,1.07,0.0,1,0.0,1.992,0,0.0,0,17.355049152606675,-0.425,3.775,21.144,3.52803738317757,0.0
4,2,5.0,1.2,0.0,1,0.0,2.003,0,1.0,3,19.6210177994887,1.6,9.95,9.0,8.291666666666668,1.0
4,2,1.0,0.36,0.0,1,0.0,1.913,0,2.0,3,7.3499580500670465,-0.154,3.849,0.0,10.691666666666666,1.0
8,5,7.0,1.64,0.0,1,0.0698,2.017,1,0.0,2,28.46692736121598,0.415,5.995,0.0,3.655487804878049,0.0
9,5,2.0,0.75,0.0,1,0.2507,1.956,0,0.0,2,44.63192997479822,0.54,4.495,24.15,5.993333333333333,0.0
4,2,2.0,0.41,0.0,0,0.0,1.943,0,0.6666666666666666,3,17.21465698977472,0.065,2.295,10.0,5.597560975609756,0.0
8,5,5.0,1.5,0.22,1,0.0679,2.007,0,0.0,2,64.44096555764919,-0.65,6.75,44.052,3.924418604651162,0.0
9,5,3.0,1.34,0.15,1,0.1727,1.9,0,0.0,2,21.62636603924097,-0.225,1.625,33.62,1.0906040268456376,0.0
1,5,2.5,0.53,0.0,1,0.3243,1.96,0,0.0,1,8.132360177630156,0.35,2.7,6.907,5.09433962264151,0.0
4,2,3.0,0.88,0.0,1,0.0,1.914,0,0.8,3,24.06728989645896,0.9,8.65,9.744,9.829545454545457,1.0
1,2,5.0,1.44,0.0,1,0.0,2.007,0,0.0,1,8.572209264648118,0.2,3.9,23.784,2.708333333333333,0.0
8,5,7.0,2.53,0.0,1,0.1107,1.959,0,0.0,2,49.15397445858398,-0.6,16.95,36.05,6.699604743083005,0.0
1,5,3.0,0.37,0.0,1,0.2127,1.963,0,0.0,1,2.824587541487726,-0.1,1.35,9.976,3.6486486486486487,0.0
1,1,1.0,0.3,0.17,1,0.0338,2.017,0,0.0,1,7.806209927552057,0.405,1.995,13.505,4.24468085106383,0.0
9,5,4.0,1.26,0.0,1,0.187,1.97,0,0.0,1,17.426886775071083,0.5,5.5,35.1,4.365079365079366,0.0
8,5,6.0,1.54,0.0,1,0.1356,2.001,0,0.0,2,17.731819310740594,-0.35,4.75,39.4,3.0844155844155843,0.0
9,5,4.0,0.58,0.0,1,0.1619,1.98,1,0.0,1,1.5439067402087117,1.06,4.99,29.353,8.60344827586207,0.0
8,2,7.0,2.23,0.0,1,0.0,2.019,1,0.0,2,27.158361361865108,0.2,16.9,52.1,7.578475336322869,0.0
8,5,3.0,0.8,0.0,1,0.17,2.017,0,0.0,2,77.70628603291453,0.1,6.15,25.272,7.6875,0.0
0,5,3.0,0.42,0.0,1,0.0479,1.968,0,0.0,1,17.426886775071083,-0.09,1.1,17.239,2.619047619047619,0.0
1,5,3.0,0.49,0.18,1,1.4,1.935,0,0.0,1,2.204311024301888,-0.9,6.0,8.18,8.955223880597014,0.0
4,2,2.0,0.405,0.0,1,0.0,1.939,0,0.75,3,19.36328695877675,-0.05,2.8,5.256,6.91358024691358,1.0
4,2,4.0,1.04,0.0,1,0.0,1.913,0,0.0,3,35.32230824418784,-0.4,10.75,0.0,10.336538461538462,1.0
9,5,3.0,0.7,0.64,1,0.3293,1.947,0,0.0,2,20.70882673486553,0.06,0.795,44.239,0.5932835820895522,0.0
3,5,7.0,1.25,0.75,1,0.0615,1.963,1,0.0,0,14.968832716922062,0.145,5.395,9.68,2.6975,0.0
4,2,2.0,0.59,0.0,1,0.0,0.0,0,1.0,3,11.79944610800551,0.255,1.795,3.6,3.042372881355932,0.0
3,5,4.0,1.25,0.25,1,0.0938,1.973,1,0.0,0,18.13054118622004,1.01,5.99,33.354,3.9933333333333336,0.0
4,2,1.0,0.43,0.0,1,0.0,1.947,0,0.3333333333333333,3,60.4748648846706,0.015,1.895,0.0,4.406976744186046,0.0
3,5,5.0,1.34,0.25,1,0.0406,1.977,0,0.0,0,18.13054118622004,0.105,4.995,30.781,3.1415094339622645,0.0
1,5,3.0,0.25,0.0,1,0.045,1.969,0,0.0,1,7.676123017301106,0.255,1.495,10.116,5.98,0.0
8,5,5.0,1.26,0.25,1,0.0941,1.935,1,0.0,2,40.48540564790454,-0.95,11.95,56.3,7.913907284768213,0.0
1,5,1.0,0.21,0.0,1,0.3829,0.0,0,0.0,1,22.22375660130049,-0.25,3.95,25.623,18.80952380952381,0.0
9,5,2.0,0.61,0.0,1,0.3687,1.942,0,0.0,1,1.5439067402087117,0.1,2.85,24.179,4.672131147540983,0.0
4,2,4.0,0.92,0.0,1,0.0,1.967,1,0.625,3,8.365410408635757,-0.145,8.495,10.8,9.233695652173914,1.0
4,2,3.0,0.79,0.0,1,0.0,2.015,1,1.0,3,67.47338987666856,-0.1,5.5,3.503,6.962025316455697,1.0
4,2,2.0,0.4,0.0,1,0.0,2.021,0,1.0,3,9.391847760958452,0.08,2.895,0.0,7.2375,1.0
7,4,4.0,1.0,0.22,1,0.0193,1.968,0,0.0,0,7.900322001714438,-0.395,5.495,64.547,4.504098360655737,0.0
1,5,2.0,0.43,0.0,1,0.1369,1.955,0,0.0,1,11.033249551434611,-0.25,2.8,9.706,6.511627906976744,0.0
3,5,6.0,1.61,0.1,1,0.043,1.958,0,0.0,0,10.22441520362747,-0.0975,10.995,64.0,6.4298245614035086,0.0
6,5,5.0,1.48,0.1,1,0.0719,2.015,1,0.0,0,40.05182131372796,-0.095,4.895,39.2,3.098101265822785,0.0
7,5,4.0,1.08,0.0,1,0.0148,1.992,1,0.0,0,19.36328695877675,-0.795,3.995,42.288,3.6990740740740735,0.0
3,5,4.0,1.25,0.0,1,0.0739,1.973,0,0.0,0,18.13054118622004,0.075,5.875,40.85,4.7,0.0
6,2,6.0,1.33,0.0,1,0.0,2.016,1,0.0,0,23.203163532881607,-0.295,5.995,26.928,4.507518796992481,0.0
8,5,5.0,0.44,0.54,1,0.2641,1.96,1,0.0,2,75.47976881965614,-0.5,3.495,29.344,3.566326530612245,0.0
7,2,3.0,0.7829999999999999,0.0,1,0.0,1.978,1,0.0,0,15.195942918870436,-0.4,4.5,25.488,5.74712643678161,0.0
8,5,6.0,1.2,0.43,1,0.0995,1.964,0,0.0,2,75.51267706403215,-0.2,6.75,61.919,4.141104294478527,0.0
0,5,3.0,0.48,0.0,1,0.2183,1.97,0,0.0,1,10.775470741930516,-0.25,1.5,16.171,3.125,0.0
9,5,3.0,0.45,0.0,1,0.2217,1.964,1,0.0,2,91.14589407827998,0.105,1.895,36.836,4.211111111111111,0.0
8,5,3.0,0.63,0.0,1,0.3433,1.999,1,0.0,2,49.35595318192319,-0.5,2.495,24.996,3.96031746031746,0.0
4,2,1.0,0.33,0.0,1,0.0,1.93,0,3.0,3,11.354770352295532,0.32,2.95,3.82,8.93939393939394,1.0
1,5,4.0,0.68,0.0,1,0.1264,0.0,0,0.0,1,4.918445209186294,0.46,1.35,7.553,1.9852941176470589,0.0
6,5,5.0,1.26,0.0,1,0.0186,1.972,0,0.0,0,15.463394380666154,-0.25,5.35,54.156,4.246031746031746,0.0
7,5,4.0,1.23,0.0,1,0.0115,2.016,1,0.0,0,7.390618245575329,0.2,8.5,32.476,6.9105691056910565,0.0
1,1,2.0,0.15,0.1,1,0.031,0.0,1,0.0,1,7.676123017301106,0.02,0.7,6.1,2.8,0.0
4,2,2.0,0.59,0.0,1,0.0,1.934,0,0.5,3,18.82468695474574,0.63,5.895,6.084,9.991525423728811,1.0
9,5,4.0,0.79,0.0,1,0.3445,1.955,0,0.0,1,2.4404988572585995,0.605,6.195,26.943,7.841772151898734,0.0
8,5,6.0,1.931,0.58,1,0.273,1.942,0,0.0,2,54.58351199312781,2.705,8.995,56.228,3.5822381521306257,0.0
1,5,0.0,0.87,0.06,1,0.1956,1.95,0,0.0,1,3.910133340704333,-0.145,1.795,14.5,1.9301075268817205,0.0
4,2,2.0,0.33,0.0,1,0.0,1.938,0,0.0,3,10.078712475518484,0.105,2.795,8.64,8.469696969696969,0.0
4,2,5.0,1.49,0.0,1,0.0,1.91,0,0.2,3,24.62077566918236,2.515,8.995,45.888,6.0369127516778525,1.0
4,2,2.0,0.46,0.0,1,0.0,0.0,0,0.2857142857142857,3,14.968832716922062,0.125,2.875,0.0,6.25,1.0
7,5,5.0,1.48,0.26,1,0.0202,2.007,1,0.0,0,12.122812619514448,-0.39,6.99,49.0,4.017241379310345,0.0
8,5,3.0,0.7,0.0,1,0.2258,1.999,0,0.0,2,87.26928640883233,-0.1,3.495,26.091,4.992857142857143,0.0
4,2,3.0,0.64,0.0,1,0.0,1.925,0,3.0,3,37.597346935354594,-0.695,6.995,1.5,10.9296875,1.0
8,5,7.0,1.7,0.37,1,0.0871,1.98,1,0.0,2,49.35595318192319,-0.45,7.45,57.9,3.599033816425121,0.0
8,5,5.0,0.8,0.75,1,0.2675,1.976,1,0.0,2,62.04305322129592,-0.975,3.995,36.482,2.57741935483871,0.0
7,2,5.0,1.39,0.0,1,0.0,2.013,1,0.0,0,7.806209927552057,-0.095,8.995,22.851,6.471223021582734,0.0
8,5,6.0,1.27,0.65,1,0.2012,1.979,1,0.0,2,81.93370194313536,-0.95,5.25,56.37,2.734375,0.0
8,5,5.0,1.4,0.61,1,0.1551,1.942,0,0.0,2,28.352817894852222,0.725,7.975,20.951,3.967661691542288,0.0
1,5,2.0,0.32,0.0,1,0.1962,1.968,0,0.0,1,2.801583630825069,0.025,1.995,14.908,6.234375,0.0
9,5,4.0,0.9,0.2,1,0.2426,1.975,0,0.0,2,37.45265937797935,0.3,4.5,10.581,4.090909090909091,0.0
0,5,3.0,0.77,0.0,1,0.0938,1.937,0,0.0,1,7.893776752994627,-0.645,3.295,12.375,4.27922077922078,0.0
1,5,3.0,0.37,0.06,1,0.03,1.99,0,0.0,1,3.115696668423188,0.275,1.075,15.713,2.5,0.0
6,2,5.0,1.19,0.0,1,0.0,2.018,0,0.0,0,44.72972281236397,0.105,3.195,16.476,2.684873949579832,0.0
4,2,2.0,0.52,0.0,1,0.0,2.017,0,0.7142857142857143,3,5.124117881026258,-0.135,2.995,7.86,5.759615384615384,1.0
4,2,2.0,0.41,0.0,1,0.0,1.934,0,4.0,3,16.589492206548833,0.575,4.75,6.3,11.585365853658535,1.0
4,2,1.0,0.38,0.0,1,0.0,1.962,1,0.0,3,39.42177932869771,-0.095,1.295,10.452,3.4078947368421053,0.0
8,5,5.0,1.53,0.0,1,0.1466,1.986,0,0.0,2,82.2210037142958,0.25,7.1,30.902,4.640522875816994,0.0
7,2,4.0,1.25,0.0,1,0.0,2.007,1,0.0,0,6.227841517853455,0.35,5.5,23.1,4.4,0.0
8,5,5.0,1.26,0.72,1,0.0955,1.92,1,0.0,2,31.715209317062712,-1.7,9.5,48.23,4.797979797979798,0.0
5,5,4.0,0.843,0.0,1,0.0173,1.958,1,0.0,0,6.441590980048202,0.755,4.995,42.1,5.925266903914591,0.0
8,5,4.0,0.68,0.67,1,0.1627,1.947,0,0.0,2,35.51223142738201,0.6,6.5,28.19,4.814814814814815,0.0
9,5,4.0,1.1,0.0,1,0.1817,2.022,0,0.0,2,37.271969112571874,-0.1,4.1,38.263,3.727272727272727,0.0
1,5,3.0,0.81,0.0,1,0.1943,1.97,0,0.0,1,17.98889249892762,-0.195,2.195,11.409,2.7098765432098766,0.0
8,5,6.0,1.22,0.46,1,0.0843,1.969,0,0.0,2,49.58748957491181,0.05,4.9,59.665,2.916666666666667,0.0
6,5,5.0,1.06,0.0,1,0.0265,1.988,0,0.0,0,7.612622611385773,-0.1,6.0,51.16,5.660377358490567,0.0
9,5,5.0,0.78,0.25,1,0.2036,1.963,0,0.0,1,2.8027107776719475,0.73,1.795,20.497,1.742718446601942,0.0
4,2,5.0,1.17,0.0,1,0.0,2.02,1,0.0,3,15.290417543954948,-0.145,4.195,15.996,3.585470085470085,0.0
9,5,4.0,0.62,0.0,1,0.063,1.975,0,0.0,1,3.5889532706168565,0.95,2.75,40.5,4.435483870967742,0.0
1,5,3.0,0.74,0.0,1,0.25,1.984,0,0.0,1,23.12642220745356,-0.05,2.45,19.556,3.3108108108108105,0.0
7,5,6.0,1.16,0.17,1,0.0332,1.969,0,0.0,0,22.22375660130049,-0.295,3.495,52.714,2.6278195488721807,0.0
7,2,3.0,0.91,0.0,1,0.0,2.009,1,0.0,0,17.525067469801186,0.415,5.49,40.635,6.032967032967033,0.0
1,1,2.0,0.25,0.0,1,0.048,1.998,1,0.0,1,10.307984787802935,-0.025,0.65,4.0,2.6,0.0
0,5,3.0,0.43,0.05,1,0.5195,1.948,0,0.0,1,2.204311024301888,-0.1,3.25,1.713,6.770833333333333,0.0
8,5,7.0,1.97,0.89,1,0.1151,1.934,0,0.0,2,95.29333183923114,-0.5,17.5,68.5,6.118881118881119,0.0
9,5,3.0,1.29,0.0,1,0.2313,1.962,1,0.0,1,5.327729336477691,0.105,5.795,38.2,4.492248062015504,0.0
8,5,4.0,1.09,0.35,1,0.0318,1.959,0,0.0,2,74.44904544543692,0.305,5.995,25.494,4.163194444444445,0.0
9,5,4.0,0.8,0.0,1,0.15,1.944,0,0.0,1,0.0,-0.05,4.15,29.8,5.187500000000001,0.0
6,5,2.0,0.7,0.0,1,0.0178,1.975,0,0.0,0,14.876032527619332,-0.05,3.0,28.87,4.285714285714286,0.0
0,5,3.0,0.59,0.0,1,0.2305,2.002,1,0.0,1,7.722111448313549,0.855,2.395,15.4,4.059322033898305,0.0
8,5,4.0,1.17,0.0,1,0.0824,1.983,0,0.0,2,72.81971948825172,0.305,7.995,43.488,6.833333333333333,0.0
8,5,5.0,0.88,0.41,1,0.0606,1.947,0,0.0,2,25.676901788420206,0.95,7.25,29.5,5.62015503875969,0.0
8,5,7.0,1.65,0.3,1,0.0982,2.0,0,0.0,2,86.89101110970901,0.505,7.995,45.599,4.1,0.0
0,5,2.0,0.33,0.0,1,0.03,1.989,0,0.0,1,14.171579991218268,-0.12,0.695,10.777,2.106060606060606,0.0
4,2,4.0,0.83,0.0,1,0.0,2.021,0,2.0,3,30.748723941325235,-0.17,2.995,11.65,3.608433734939759,1.0
4,2,2.0,0.52,0.0,1,0.0,2.017,0,0.1428571428571428,3,26.241610499731816,-0.195,3.095,0.0,5.951923076923077,1.0
7,5,5.0,1.19,0.14,1,0.0244,1.97,0,0.0,0,11.7198289765603,0.36,4.65,45.6,3.4962406015037595,0.0
4,2,2.0,0.55,0.0,1,0.0,1.909,0,0.75,3,11.283850799919176,0.105,4.995,5.592,9.08181818181818,1.0
8,5,7.0,1.81,0.25,1,0.117,2.003,0,0.0,2,54.340283426590936,1.25,13.0,57.486,6.310679611650485,0.0
8,5,7.0,1.66,0.0,1,0.342,2.011,0,0.0,2,51.64137906014059,0.425,5.875,49.968,3.539156626506024,0.0
8,5,4.0,1.17,0.05,1,0.1785,1.965,0,0.0,2,34.16553790295497,-0.145,3.995,40.185,3.2745901639344264,0.0
7,5,4.0,1.05,0.24,1,0.0215,1.977,0,0.0,0,16.22987130823462,-0.045,3.795,45.7,2.941860465116279,0.0
6,5,5.0,1.15,0.0,1,0.0415,1.983,0,0.0,0,10.584541552149298,0.17,4.95,52.6,4.304347826086957,0.0
8,5,6.0,1.32,0.0,1,0.0866,1.987,0,0.0,2,57.095168235601214,-0.35,8.25,65.2,6.25,0.0
1,5,3.0,0.51,0.0,1,0.1639,1.976,0,0.0,1,11.354770352295532,-0.14,1.5,21.164,2.9411764705882355,0.0
8,5,6.0,1.75,0.0,1,0.103,1.992,0,0.0,2,67.96370262330248,-0.545,6.495,36.15,3.711428571428572,0.0
6,2,4.0,1.08,0.0,1,0.0,2.004,1,0.0,0,15.290417543954948,-0.175,4.675,19.0,4.328703703703703,0.0
7,4,6.0,1.2,0.3,1,0.0382,1.97,1,0.0,0,23.49618078106516,-0.4,3.75,39.9,2.5,0.0
8,5,6.0,1.8,0.0,1,0.1113,1.991,0,0.0,2,60.70480763502802,-0.85,8.85,61.655,4.916666666666666,0.0
9,5,4.0,0.89,0.08,1,0.1941,1.973,0,0.0,1,40.05182131372796,-0.195,1.995,45.7,2.056701030927835,0.0
7,5,5.0,1.16,0.0,1,0.0135,1.98,1,0.0,0,12.71061279826193,-0.095,4.295,48.48,3.702586206896552,0.0
8,5,5.0,1.8,0.0,1,0.1184,1.996,1,0.0,2,27.3595499805322,0.32,7.85,44.5,4.361111111111111,0.0
4,2,3.0,0.81,0.0,1,0.0,1.961,0,0.3333333333333333,3,86.20179966780029,-0.195,2.795,3.984,3.450617283950617,0.0
4,2,2.0,0.54,0.0,0,0.0,1.915,0,0.25,3,74.44904544543692,0.86,4.39,3.6,8.12962962962963,1.0
8,5,6.0,1.65,0.0,1,0.0604,1.979,0,0.0,2,44.43671589511011,-0.995,7.495,58.979,4.542424242424242,0.0
9,5,3.0,0.72,0.0,1,0.2245,1.97,0,0.0,1,4.557772750305345,-0.15,4.75,30.34,6.597222222222222,0.0
6,2,5.0,1.31,0.0,1,0.0,2.016,0,0.0,0,37.12459568280715,0.125,4.975,25.488,3.7977099236641214,0.0
9,5,4.0,0.62,0.0,1,0.2135,1.979,0,0.0,1,2.204311024301888,0.105,1.495,17.2,2.411290322580645,0.0
9,5,3.0,0.7,0.0,1,0.258,1.972,0,0.0,1,29.098066677215986,-0.495,3.495,23.942,4.992857142857143,0.0
8,5,5.0,1.06,0.0,1,0.0788,1.92,0,0.0,2,27.94167821143715,0.25,10.9,52.063,10.283018867924527,0.0
4,2,2.0,0.5,0.0,1,0.0,1.959,0,0.375,3,22.070530073051128,-0.05,1.95,3.0,3.9,1.0
7,4,4.0,0.96,0.0,1,0.0161,1.985,1,0.0,0,7.561757271831987,-0.27,4.795,45.099,4.994791666666666,0.0
0,2,5.0,0.795,0.0,1,0.0,1.979,0,0.0,1,16.725366455618126,-0.025,1.15,4.954,1.4465408805031446,0.0
4,0,1.5,0.31,0.0,1,0.0,1.905,0,2.0,3,10.307984787802935,0.515,3.7,0.0,11.935483870967742,0.0
1,5,2.0,0.335,0.0,1,0.0416,1.968,0,0.0,1,2.824587541487726,0.255,0.995,11.077,2.970149253731343,0.0
8,5,6.0,1.67,0.0,1,0.0265,1.979,0,0.0,2,70.71997710234996,0.45,3.5,49.305,2.095808383233533,0.0
7,5,5.0,1.16,0.0,1,0.0152,1.979,1,0.0,0,11.308480738990664,0.215,3.695,35.328,3.1853448275862077,0.0
7,2,5.0,1.3,0.0,1,0.0,2.02,1,0.0,0,22.71049933189332,0.605,4.495,0.0,3.457692307692308,0.0
7,2,4.0,1.02,0.0,1,0.0,1.984,1,0.5,0,28.352817894852222,0.251,2.599,0.0,2.5480392156862743,0.0
7,4,5.0,1.36,0.0,1,0.0258,1.973,1,0.0,0,17.304383117471048,-0.045,3.095,47.756,2.275735294117647,0.0
7,2,2.5,0.65,0.0,1,0.0,1.984,1,0.0,0,15.195942918870436,-0.1,2.3,17.232,3.5384615384615383,0.0
8,5,7.0,2.5,0.0,1,0.0915,2.016,0,0.0,2,28.46692736121598,2.6,10.9,52.101,4.36,0.0
7,5,4.0,1.1,0.0,1,0.0203,1.974,0,0.0,0,13.360629058056498,0.255,6.495,50.937,5.904545454545453,0.0
6,5,5.0,1.65,0.6,1,0.0609,1.926,0,0.0,0,6.843778794457668,1.325,13.8,44.3,6.133333333333334,0.0
0,5,1.0,0.2,0.0,1,0.0,0.0,0,0.0,1,3.8711692517311422,-0.05,0.35,0.0,1.75,0.0
8,5,6.0,1.46,0.0,1,0.1176,1.955,0,0.0,2,29.30765983955208,0.305,5.995,54.662,4.106164383561644,0.0
7,2,5.0,1.17,0.0,1,0.0,2.02,1,0.0,0,24.62077566918236,-0.145,3.695,17.7,3.158119658119658,0.0
0,5,2.0,0.4,0.0,1,0.1577,1.961,0,0.0,1,2.824587541487726,-0.19,1.19,12.0,2.975,0.0
1,5,3.0,0.59,0.0,1,0.1215,1.975,0,0.0,1,3.6885090789472894,0.023,1.65,26.816,2.796610169491525,0.0
8,5,5.0,1.03,0.58,1,0.1643,1.952,0,0.0,2,30.40066306245636,0.255,3.295,39.648,2.046583850931677,0.0
7,5,5.0,1.36,0.0,1,0.0333,1.965,1,0.0,0,7.900322001714438,0.805,6.495,64.655,4.775735294117647,0.0
7,5,5.0,1.32,0.0,1,0.0191,1.973,0,0.0,0,18.15704274089121,-0.25,3.75,38.446,2.840909090909091,0.0
4,2,2.0,0.62,0.0,0,0.0,1.99,0,0.5,3,36.343624541196455,0.105,2.795,0.0,4.508064516129033,1.0
8,5,4.0,0.92,0.1,1,0.2132,2.011,0,0.0,2,22.71049933189332,0.7,5.8,43.02,5.686274509803922,0.0
4,2,4.0,0.82,0.0,1,0.0,1.949,0,0.6666666666666666,3,5.2110161879924695,0.555,4.395,7.68,5.359756097560975,0.0
8,5,6.0,1.6,0.39,1,0.1938,2.008,0,0.0,2,35.81405181533788,-0.575,12.975,43.688,6.5201005025125625,0.0
8,5,5.0,0.89,0.59,1,0.119,1.943,0,0.0,2,44.72972281236397,-0.245,4.995,52.553,3.375,0.0
7,5,4.0,0.92,0.0,1,0.0095,2.007,0,0.0,0,17.40669186845868,0.05,5.29,17.448,5.75,0.0
8,5,8.0,2.35,0.45,1,0.2158,2.02,0,0.0,2,27.659754051068354,-0.995,12.995,112.735,4.641071428571428,0.0
7,5,5.0,1.3,0.0,1,0.018,1.972,0,0.0,0,18.15704274089121,-0.045,2.995,39.365,2.303846153846154,0.0
8,5,4.0,1.34,0.0,1,0.1231,1.986,0,0.0,2,86.1738073110893,-0.05,6.9,32.762,5.149253731343284,0.0
9,5,3.0,0.7,0.0,1,0.1749,1.963,0,0.0,1,5.743980948738192,0.25,5.95,39.5,8.5,0.0
9,5,5.0,0.85,0.0,1,0.269,1.963,0,0.0,1,1.4211754666395584,1.055,3.495,29.5,4.111764705882353,0.0
8,2,1.0,0.2,0.13,1,0.0,2.022,1,0.0,2,42.67669762734998,-0.024,1.749,14.1,5.3,0.0
0,5,2.0,0.57,0.0,1,0.2086,1.988,0,0.0,1,1.2878294727224615,-0.075,1.25,16.548,2.192982456140351,0.0
9,5,3.0,0.52,0.0,1,0.2398,1.97,0,0.0,2,95.29333183923114,1.45,3.9,27.163,7.5,0.0
5,5,5.0,1.08,0.1,1,0.0182,1.979,0,0.0,0,6.112647304846626,-0.1,8.2,40.1,6.949152542372881,0.0
1,5,4.0,0.73,0.15,1,0.2205,1.961,0,0.0,1,1.5439067402087117,-0.395,5.495,21.2,6.244318181818182,0.0
9,5,3.0,0.6,0.0,1,0.2678,1.965,0,0.0,1,5.662055199200163,-0.1,4.5,4.6,7.5,0.0
9,5,3.0,0.67,0.28,1,0.4995,1.991,0,0.0,1,20.627503869858234,-0.508,5.0,14.798,5.263157894736842,0.0
4,2,2.0,0.42,0.0,1,0.0,1.962,0,0.6,3,21.22329334595104,0.23,2.495,0.0,5.940476190476191,1.0
9,5,5.0,1.57,0.2,1,0.2199,1.974,0,0.0,1,7.728899785694429,0.805,8.195,31.895,4.629943502824859,0.0
8,5,4.0,1.1,0.37,1,0.0876,1.923,0,0.0,2,32.280121115358725,-0.045,1.595,32.6,1.0850340136054422,0.0
4,2,3.0,0.7,0.0,1,0.0,1.935,0,0.0,3,45.34568520888477,-0.175,8.375,10.2,11.964285714285715,1.0
4,2,1.0,0.465,0.0,0,0.0,1.932,1,0.0,3,31.14444149534048,0.2,2.35,0.0,5.053763440860215,0.0
9,5,3.0,0.55,0.32,1,0.3272,1.958,1,0.0,1,2.255185687682717,0.95,3.75,28.814,4.310344827586207,0.0
4,2,2.0,0.54,0.0,1,0.0,2.016,0,0.625,3,23.18569596218643,0.055,3.995,6.6,7.398148148148147,1.0
9,5,4.0,1.0,0.0,1,0.3537,2.017,0,0.0,1,1.5439067402087117,0.105,3.795,23.982,3.795,0.0
9,5,3.0,0.5,0.0,1,0.2914,1.972,0,0.0,1,6.188305783184531,0.5,2.65,16.944,5.3,0.0
3,5,5.0,1.04,0.12,1,0.0493,1.977,1,0.0,0,11.956537878498196,-0.595,7.595,53.5,6.547413793103448,0.0
4,2,2.0,0.45,0.0,0,0.0,1.94,0,1.25,3,35.32230824418784,0.18,2.495,0.0,5.544444444444444,1.0
8,5,2.0,0.3,0.0,1,0.1645,1.96,1,0.0,2,88.86178232566606,0.07,1.995,4.2,6.65,0.0
7,5,5.0,1.15,0.25,1,0.0196,1.971,0,0.0,0,10.307984787802935,-0.295,4.995,35.09,3.5678571428571426,0.0
8,5,4.0,1.08,0.0,1,0.014,2.005,0,0.0,2,21.82922168882202,0.5,5.75,59.824,5.3240740740740735,0.0
4,2,2.0,0.38,0.0,1,0.0,1.931,0,2.0,3,11.843198201722709,0.155,3.095,10.788,8.144736842105262,0.0
8,5,6.0,1.54,0.0,1,0.09,2.016,1,0.0,2,53.87306896029236,0.1,8.5,43.417,5.51948051948052,0.0
8,5,6.0,1.32,1.01,1,0.1154,1.947,0,0.0,2,74.44904544543692,-0.075,6.975,52.352,2.9935622317596566,0.0
4,2,2.0,0.43,0.0,1,0.0,2.02,1,0.0,3,11.283850799919176,0.095,4.495,0.0,10.453488372093023,0.0
4,2,1.0,0.45,0.0,0,0.0,1.927,0,0.6666666666666666,3,10.520528726716156,-0.025,2.6,0.0,5.777777777777778,0.0
6,5,5.0,1.3,0.0,1,0.0255,2.001,0,0.0,0,18.61198312879624,0.03,5.195,43.316,3.996153846153846,0.0
