price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price
N/A,4 195 000 kr,-95 000 kr (-2 %),Radhus,Äganderätt,5 rum,106 m²,N/A,N/A,190 m²,1990,39 983 kr/år,Ja,N/A,"Radhus - Stäket, Järfälla kommun - Såld 04 oktober 2022",Stockholm,4 100 000 kr
N/A,3 495 000 kr,-195 000 kr (-6 %),Radhus,Äganderätt,4 rum,92 m²,18 m²,N/A,295 m²,1962,N/A,Ja,N/A,"Radhus - Odenslunda, Upplands Väsby kommun - Såld 04 oktober 2022",Stockholm,3 300 000 kr
N/A,3 350 000 kr,-150 000 kr (-4 %),Radhus,Äganderätt,4 rum,118 m²,24 m²,N/A,222 m²,1991,31 068 kr/år,Ja,N/A,"Radhus - Nykvarn, Nykvarns kommun - Såld 04 oktober 2022",Stockholm,3 200 000 kr
48 571 kr/m²,5 195 000 kr,-95 000 kr (-2 %),Radhus,Bostadsrätt,5 rum,105 m²,N/A,N/A,N/A,2020,25 332 kr/år,N/A,N/A,"Radhus - Vega, Haninge kommun - Såld 04 oktober 2022",Stockholm,5 100 000 kr
N/A,3 995 000 kr,-95 000 kr (-2 %),Radhus,Äganderätt,6 rum,133 m²,10 m²,N/A,210 m²,1975,49 000 kr/år,N/A,N/A,"Radhus - Margretelund, Österåkers kommun - Såld 04 oktober 2022",Stockholm,3 900 000 kr
N/A,3 995 000 kr,-195 000 kr (-5 %),Kedjehus,Äganderätt,5 rum,155 m²,N/A,N/A,327 m²,1969,37 500 kr/år,N/A,N/A,"Kedjehus - Skälby, Upplands Väsby kommun - Såld 04 oktober 2022",Stockholm,3 800 000 kr
59 513 kr/m²,6 995 000 kr,-270 000 kr (-4 %),Parhus,Bostadsrätt,4 rum,113 m²,N/A,N/A,N/A,2019,13 188 kr/år,N/A,"1 av 2, hiss finns ej","Parhus - Vikingshill, Nacka kommun - Såld 04 oktober 2022",Stockholm,6 725 000 kr
N/A,4 990 000 kr,-190 000 kr (-4 %),Radhus,Äganderätt,4 rum,117 m²,N/A,N/A,163 m²,1980,38 439 kr/år,N/A,N/A,"Radhus - Viksjö, Järfälla kommun - Såld 04 oktober 2022",Stockholm,4 800 000 kr
N/A,3 925 000 kr,-565 000 kr (-14 %),Par-/kedje-/radhus,Äganderätt,5 rum,117 m²,41 m²,N/A,110 m²,1974,45 112 kr/år,N/A,N/A,"Par-/kedje-/radhus - Rotebro, Sollentuna kommun - Såld 03 oktober 2022",Stockholm,3 360 000 kr
N/A,5 995 000 kr,-200 000 kr (-3 %),Parhus,Äganderätt,4 rum,96 m²,6 m²,N/A,406 m²,1999,42 333 kr/år,N/A,N/A,"Parhus - Snättringe, Huddinge kommun - Såld 03 oktober 2022",Stockholm,5 795 000 kr
N/A,6 495 000 kr,-195 000 kr (-3 %),Radhus,Äganderätt,5 rum,119 m²,125 m²,N/A,459 m²,1963,40 171 kr/år,N/A,N/A,"Radhus - Ekerö Lundhagen, Ekerö kommun - Såld 03 oktober 2022",Stockholm,6 300 000 kr
N/A,5 795 000 kr,-95 000 kr (-2 %),Radhus,Äganderätt,5 rum,97 m²,21 m²,N/A,159 m²,2008,29 940 kr/år,N/A,N/A,"Radhus - Vistaberg, Huddinge kommun - Såld 03 oktober 2022",Stockholm,5 700 000 kr
N/A,5 000 000 kr,-120 000 kr (-2 %),Radhus,Äganderätt,5 rum,104 m²,N/A,N/A,148 m²,1957,44 832 kr/år,N/A,N/A,"Radhus - Töjnan, Sollentuna kommun - Såld 02 oktober 2022",Stockholm,4 880 000 kr
N/A,4 795 000 kr,-645 000 kr (-13 %),Radhus,Äganderätt,N/A,115 m²,30 m²,N/A,238 m²,1973,37 712 kr/år,N/A,N/A,"Radhus - Bollstanäs, Upplands Väsby kommun - Såld 02 oktober 2022",Stockholm,4 150 000 kr
38 298 kr/m²,5 495 000 kr,-95 000 kr (-2 %),Parhus,Bostadsrätt,6 rum,141 m²,N/A,N/A,N/A,2020,22 994 kr/år,Ja,N/A,"Parhus - Värmdö - Torsby, Värmdö kommun - Såld 01 oktober 2022",Stockholm,5 400 000 kr
82 432 kr/m²,10 490 000 kr,-1 340 000 kr (-13 %),Radhus,Bostadsrätt,5 rum,111 m²,52 m²,N/A,N/A,1951,N/A,Ja,N/A,"Radhus - Näsby Park, Täby kommun - Såld 30 september 2022",Stockholm,9 150 000 kr
N/A,5 695 000 kr,-695 000 kr (-12 %),Kedjehus,Äganderätt,5 rum,"157,5 m²",17 m²,N/A,552 m²,1968,33 140 kr/år,N/A,N/A,"Kedjehus - Vallentuna, Vallentuna kommun - Såld 30 september 2022",Stockholm,5 000 000 kr
N/A,3 975 000 kr,-225 000 kr (-6 %),Radhus,Äganderätt,5 rum,100 m²,50 m²,N/A,238 m²,1966,44 742 kr/år,N/A,N/A,"Radhus - Åkersberga, Österåkers kommun - Såld 30 september 2022",Stockholm,3 750 000 kr
N/A,8 695 000 kr,-545 000 kr (-6 %),Kedjehus,Äganderätt,9 rum,194 m²,18 m²,N/A,559 m²,1957,53 596 kr/år,N/A,N/A,"Kedjehus - Ellagård, Täby kommun - Såld 30 september 2022",Stockholm,8 150 000 kr
N/A,4 995 000 kr,-345 000 kr (-7 %),Kedjehus,Äganderätt,4 rum,106 m²,N/A,N/A,264 m²,2007,34 453 kr/år,N/A,N/A,"Kedjehus - Skälby, Järfälla kommun - Såld 30 september 2022",Stockholm,4 650 000 kr
N/A,4 995 000 kr,-195 000 kr (-4 %),Radhus,Äganderätt,4 rum,88 m²,N/A,Ja,96 m²,1974,46 758 kr/år,Ja,N/A,"Radhus - Ella Gård, Täby kommun - Såld 29 september 2022",Stockholm,4 800 000 kr
N/A,3 995 000 kr,-555 000 kr (-14 %),Radhus,Äganderätt,6 rum,131 m²,N/A,N/A,228 m²,1988,52 532 kr/år,Ja,N/A,"Radhus - Västergården, Vallentuna kommun - Såld 29 september 2022",Stockholm,3 440 000 kr
36 485 kr/m²,4 795 000 kr,-300 000 kr (-6 %),Parhus,Bostadsrätt,5 rum,"123,2 m²",N/A,N/A,N/A,2020,19 200 kr/år,Ja,N/A,"Parhus - Vistaberg, Huddinge kommun - Såld 29 september 2022",Stockholm,4 495 000 kr
30 039 kr/m²,3 995 000 kr,-120 000 kr (-3 %),Parhus,Bostadsrätt,6 rum,129 m²,N/A,N/A,N/A,2018,29 232 kr/år,Ja,N/A,"Parhus - Uttran, Botkyrka kommun - Såld 28 september 2022",Stockholm,3 875 000 kr
N/A,7 850 000 kr,-550 000 kr (-7 %),Kedjehus,Äganderätt,5 rum,114 m²,9 m²,N/A,357 m²,1984,40 800 kr/år,Ja,N/A,"Kedjehus - Enebyberg, Danderyds kommun - Såld 28 september 2022",Stockholm,7 300 000 kr
N/A,6 500 000 kr,-200 000 kr (-3 %),Radhus,Äganderätt,5 rum,118 m²,13 m²,N/A,127 m²,1979,62 400 kr/år,N/A,N/A,"Radhus - Östra Orminge, Nacka kommun - Såld 28 september 2022",Stockholm,6 300 000 kr
N/A,3 895 000 kr,-495 000 kr (-13 %),Radhus,Tomträtt,5 rum,117 m²,20 m²,N/A,312 m²,1974,39 028 kr/år,N/A,N/A,"Radhus - Slagsta, Botkyrka kommun - Såld 28 september 2022",Stockholm,3 400 000 kr
N/A,5 795 000 kr,-145 000 kr (-3 %),Kedjehus,Äganderätt,5 rum,134 m²,N/A,N/A,308 m²,1980,37 434 kr/år,N/A,N/A,"Kedjehus - Vallatorp, Täby kommun - Såld 28 september 2022",Stockholm,5 650 000 kr
N/A,4 995 000 kr,-595 000 kr (-12 %),Par-/kedje-/radhus,Äganderätt,4 rum,114 m²,N/A,N/A,224 m²,1972,45 500 kr/år,Ja,N/A,"Par-/kedje-/radhus - Båthöjden, Nacka kommun - Såld 28 september 2022",Stockholm,4 400 000 kr
N/A,4 995 000 kr,-550 000 kr (-11 %),Radhus,Äganderätt,4 rum,119 m²,N/A,N/A,164 m²,1991,36 000 kr/år,N/A,N/A,"Radhus - Ösbydalen, Värmdö kommun - Såld 28 september 2022",Stockholm,4 445 000 kr
N/A,4 995 000 kr,-345 000 kr (-7 %),Radhus,Äganderätt,6 rum,117 m²,40 m²,N/A,209 m²,1967,65 086 kr/år,Ja,N/A,"Radhus - Huddinge, Huddinge kommun - Såld 27 september 2022",Stockholm,4 650 000 kr
40 948 kr/m²,4 950 000 kr,-200 000 kr (-4 %),Par-/kedje-/radhus,Bostadsrätt,5 rum,116 m²,N/A,N/A,N/A,N/A,N/A,Ja,N/A,"Par-/kedje-/radhus - Tyresö, Tyresö kommun - Såld 27 september 2022",Stockholm,4 750 000 kr
N/A,3 000 000 kr,-485 000 kr (-16 %),Radhus,Äganderätt,4 rum,105 m²,10 m²,N/A,292 m²,1988,38 069 kr/år,N/A,N/A,"Radhus - Bro - Gamla Bro, Upplands-Bro kommun - Såld 26 september 2022",Stockholm,2 515 000 kr
29 715 kr/m²,2 495 000 kr,-100 000 kr (-4 %),Radhus,Bostadsrätt,3 rum,"80,6 m²",N/A,N/A,N/A,1983,19 266 kr/år,Ja,N/A,"Radhus - Margretelund, Österåkers kommun - Såld 26 september 2022",Stockholm,2 395 000 kr
38 350 kr/m²,3 895 000 kr,-60 000 kr (-2 %),Radhus,Bostadsrätt,4 rum,100 m²,N/A,N/A,N/A,2020,16 200 kr/år,Ja,N/A,"Radhus - Västerhaninge, Haninge kommun - Såld 26 september 2022",Stockholm,3 835 000 kr
N/A,3 995 000 kr,-195 000 kr (-5 %),Radhus,Äganderätt,5 rum,133 m²,N/A,N/A,179 m²,1975,34 350 kr/år,N/A,N/A,"Radhus - Österhaninge, Haninge kommun - Såld 26 september 2022",Stockholm,3 800 000 kr
40 217 kr/m²,3 795 000 kr,-95 000 kr (-3 %),Radhus,Bostadsrätt,4 rum,92 m²,N/A,N/A,N/A,2020,18 000 kr/år,N/A,N/A,"Radhus - Västerhaninge, Haninge kommun - Såld 24 september 2022",Stockholm,3 700 000 kr
N/A,3 650 000 kr,-400 000 kr (-11 %),Radhus,Äganderätt,5 rum,96 m²,N/A,N/A,215 m²,1959,46 250 kr/år,N/A,N/A,"Radhus - Jakobsberg, Järfälla kommun - Såld 24 september 2022",Stockholm,3 250 000 kr
N/A,8 195 000 kr,-895 000 kr (-11 %),Parhus,Äganderätt,4 rum,128 m²,N/A,N/A,736 m²,1986,43 792 kr/år,N/A,N/A,"Parhus - Näsbypark, Täby kommun - Såld 24 september 2022",Stockholm,7 300 000 kr
32 692 kr/m²,4 275 000 kr,-25 000 kr (-1 %),Radhus,Bostadsrätt,6 rum,130 m²,N/A,N/A,N/A,2002,30 000 kr/år,Ja,N/A,"Radhus - Viby, Sollentuna kommun - Såld 23 september 2022",Stockholm,4 250 000 kr
56 010 kr/m²,5 950 000 kr,-125 000 kr (-2 %),Radhus,Bostadsrätt,5 rum,104 m²,N/A,N/A,N/A,1952,6 000 kr/år,Ja,N/A,"Radhus - Råcksta, Stockholms kommun - Såld 23 september 2022",Stockholm,5 825 000 kr
35 455 kr/m²,4 095 000 kr,-195 000 kr (-5 %),Radhus,Bostadsrätt,4 rum,110 m²,N/A,N/A,N/A,N/A,N/A,Ja,N/A,"Radhus - Upplands Väsby - Runby, Upplands Väsby kommun - Såld 23 september 2022",Stockholm,3 900 000 kr
N/A,4 275 000 kr,-280 000 kr (-7 %),Radhus,Äganderätt,4 rum,90 m²,N/A,N/A,114 m²,1973,45 697 kr/år,N/A,N/A,"Radhus - Täby Kyrkby, Täby kommun - Såld 23 september 2022",Stockholm,3 995 000 kr
N/A,8 750 000 kr,-375 000 kr (-4 %),Radhus,Tomträtt,6 rum,111 m²,51 m²,N/A,336 m²,1956,50 209 kr/år,N/A,N/A,"Radhus - BAGARMOSSEN, Stockholms kommun - Såld 23 september 2022",Stockholm,8 375 000 kr
N/A,5 950 000 kr,-210 000 kr (-4 %),Radhus,Äganderätt,5 rum,119 m²,30 m²,N/A,149 m²,1979,42 300 kr/år,N/A,N/A,"Radhus - Norrviken, Sollentuna kommun - Såld 23 september 2022",Stockholm,5 740 000 kr
N/A,3 995 000 kr,-295 000 kr (-7 %),Radhus,Äganderätt,7 rum,127 m²,65 m²,N/A,194 m²,1972,52 342 kr/år,N/A,N/A,"Radhus - Tibble, Upplands-Bro kommun - Såld 23 september 2022",Stockholm,3 700 000 kr
44 215 kr/m²,5 395 000 kr,-45 000 kr (-1 %),Parhus,Bostadsrätt,5 rum,121 m²,N/A,N/A,N/A,2019,28 236 kr/år,Ja,"1 av 1, hiss finns ej","Parhus - Hanviken, Tyresö kommun - Såld 22 september 2022",Stockholm,5 350 000 kr
N/A,5 395 000 kr,-695 000 kr (-13 %),Kedjehus,Äganderätt,7 rum,140 m²,N/A,N/A,679 m²,1974,15 987 kr/år,N/A,N/A,"Kedjehus - Sjukyrkoberget, Upplands Väsby kommun - Såld 22 september 2022",Stockholm,4 700 000 kr
40 000 kr/m²,6 100 000 kr,-300 000 kr (-5 %),Radhus,Bostadsrätt,6 rum,145 m²,N/A,N/A,N/A,2022,20 400 kr/år,Ja,N/A,"Radhus - Tullinge Strand, Botkyrka kommun - Såld 22 september 2022",Stockholm,5 800 000 kr
55 649 kr/m²,7 295 000 kr,-695 000 kr (-10 %),Radhus,Bostadsrätt,5 rum,"118,6 m²",N/A,N/A,N/A,1989,30 400 kr/år,N/A,N/A,"Radhus - Saltsjöbaden - Bergudden, Nacka kommun - Såld 22 september 2022",Stockholm,6 600 000 kr
N/A,6 995 000 kr,-775 000 kr (-11 %),Kedjehus,Äganderätt,4 rum,125 m²,N/A,N/A,309 m²,1980,43 546 kr/år,N/A,N/A,"Kedjehus - Skarpäng, Täby kommun - Såld 22 september 2022",Stockholm,6 220 000 kr
24 299 kr/m²,2 700 000 kr,-100 000 kr (-4 %),Radhus,Bostadsrätt,4 rum,107 m²,N/A,N/A,N/A,2017,17 660 kr/år,Ja,N/A,"Radhus - Rimbo, Norrtälje kommun - Såld 21 september 2022",Stockholm,2 600 000 kr
N/A,4 495 000 kr,-385 000 kr (-9 %),Radhus,Äganderätt,5 rum,124 m²,N/A,N/A,139 m²,1964,45 700 kr/år,N/A,N/A,"Radhus - Fårdala, Tyresö kommun - Såld 21 september 2022",Stockholm,4 110 000 kr
N/A,6 995 000 kr,-245 000 kr (-4 %),Radhus,Äganderätt,7 rum,144 m²,12 m²,N/A,415 m²,2010,35 073 kr/år,N/A,N/A,"Radhus - Rotebro/Gillbo, Sollentuna kommun - Såld 21 september 2022",Stockholm,6 750 000 kr
46 512 kr/m²,6 200 000 kr,-200 000 kr (-3 %),Parhus,Bostadsrätt,5 rum,129 m²,N/A,N/A,N/A,2018,4 200 kr/år,Ja,N/A,"Parhus - Väsjön, Sollentuna kommun - Såld 21 september 2022",Stockholm,6 000 000 kr
N/A,3 950 000 kr,-250 000 kr (-6 %),Parhus,Äganderätt,4 rum,103 m²,N/A,N/A,443 m²,2020,36 600 kr/år,N/A,N/A,"Parhus - Fågelsången-Solbacka, Norrtälje kommun - Såld 21 september 2022",Stockholm,3 700 000 kr
N/A,5 250 000 kr,-150 000 kr (-3 %),Radhus,Äganderätt,7 rum,149 m²,26 m²,N/A,139 m²,1975,28 680 kr/år,N/A,N/A,"Radhus - Huddinge Sörskogen, Huddinge kommun - Såld 21 september 2022",Stockholm,5 100 000 kr
28 472 kr/m²,3 395 000 kr,-320 000 kr (-9 %),Radhus,Bostadsrätt,4 rum,108 m²,N/A,N/A,N/A,2015-2016,20 700 kr/år,Ja,N/A,"Radhus - Brunnsäng/ritorp, Södertälje kommun - Såld 20 september 2022",Stockholm,3 075 000 kr
N/A,4 200 000 kr,-150 000 kr (-4 %),Parhus,Äganderätt,5 rum,120 m²,N/A,N/A,459 m²,1992,47 500 kr/år,N/A,N/A,"Parhus - Nykvarn, Nykvarns kommun - Såld 20 september 2022",Stockholm,4 050 000 kr
N/A,4 295 000 kr,-560 000 kr (-13 %),Kedjehus,Äganderätt,5 rum,145 m²,10 m²,N/A,631 m²,1979,32 116 kr/år,Ja,N/A,"Kedjehus - Tumba, Botkyrka kommun - Såld 20 september 2022",Stockholm,3 735 000 kr
N/A,2 895 000 kr,-145 000 kr (-5 %),Radhus,Äganderätt,4 rum,102 m²,36 m²,N/A,139 m²,1975,40 060 kr/år,Ja,N/A,"Radhus - Tumba, Botkyrka kommun - Såld 20 september 2022",Stockholm,2 750 000 kr
34 184 kr/m²,3 495 000 kr,-145 000 kr (-4 %),Radhus,Bostadsrätt,5 rum,98 m²,N/A,N/A,N/A,1959,9 516 kr/år,N/A,N/A,"Radhus - Bällsta, Vallentuna kommun - Såld 20 september 2022",Stockholm,3 350 000 kr
N/A,4 850 000 kr,-50 000 kr (-1 %),Radhus,Äganderätt,5 rum,120 m²,60 m²,N/A,182 m²,1973,40 100 kr/år,Ja,N/A,"Radhus - Nälsta, Stockholms kommun - Såld 20 september 2022",Stockholm,4 800 000 kr
N/A,4 550 000 kr,-80 000 kr (-2 %),Radhus,Äganderätt,4 rum,118 m²,N/A,N/A,193 m²,1975,39 962 kr/år,N/A,N/A,"Radhus - Hässelby Norra Villastad, Stockholms kommun - Såld 20 september 2022",Stockholm,4 470 000 kr
N/A,5 600 000 kr,-600 000 kr (-11 %),Radhus,Äganderätt,4 rum,98 m²,N/A,N/A,137 m²,1990,33 045 kr/år,N/A,N/A,"Radhus - Gribbylund, Täby kommun - Såld 20 september 2022",Stockholm,5 000 000 kr
37 956 kr/m²,5 695 000 kr,-495 000 kr (-9 %),Kedjehus,Bostadsrätt,5 rum,137 m²,N/A,N/A,N/A,2017,N/A,Ja,N/A,"Kedjehus - Jakobsberg, Järfälla kommun - Såld 20 september 2022",Stockholm,5 200 000 kr
N/A,8 495 000 kr,-495 000 kr (-6 %),Radhus,Äganderätt,5 rum,133 m²,24 m²,N/A,100 m²,1986,30 616 kr/år,N/A,N/A,"Radhus - Finedal, Lidingö kommun - Såld 20 september 2022",Stockholm,8 000 000 kr
30 000 kr/m²,3 195 000 kr,-495 000 kr (-15 %),Radhus,Bostadsrätt,4 rum,90 m²,N/A,N/A,N/A,1970,N/A,Ja,1 av 2,"Radhus - Odenslunda, Upplands Väsby kommun - Såld 19 september 2022",Stockholm,2 700 000 kr
N/A,5 150 000 kr,-50 000 kr (-1 %),Radhus,Äganderätt,5 rum,118 m²,N/A,N/A,137 m²,1986,36 400 kr/år,N/A,N/A,"Radhus - Bergfoten, Tyresö kommun - Såld 19 september 2022",Stockholm,5 100 000 kr
N/A,3 895 000 kr,-80 000 kr (-2 %),Radhus,Äganderätt,4 rum,115 m²,N/A,N/A,157 m²,1974,31 800 kr/år,N/A,N/A,"Radhus - Brunna, Upplands-Bro kommun - Såld 19 september 2022",Stockholm,3 815 000 kr
N/A,9 950 000 kr,-1 100 000 kr (-11 %),Parhus,Äganderätt,N/A,133 m²,N/A,N/A,428 m²,1975,48 700 kr/år,N/A,N/A,"Parhus - Näsbypark, Täby kommun - Såld 19 september 2022",Stockholm,8 850 000 kr
N/A,5 895 000 kr,-95 000 kr (-2 %),Kedjehus,Äganderätt,N/A,155 m²,N/A,N/A,447 m²,1966,46 846 kr/år,N/A,N/A,"Kedjehus - Centralt, Upplands Väsby kommun - Såld 19 september 2022",Stockholm,5 800 000 kr
N/A,3 595 000 kr,-145 000 kr (-4 %),Radhus,Andel i bostadsförening,3 rum,"93,5 m²",N/A,N/A,N/A,1993,17 484 kr/år,Ja,N/A,"Radhus - Löjvik, Vaxholms kommun - Såld 18 september 2022",Stockholm,3 450 000 kr
N/A,4 950 000 kr,-270 000 kr (-5 %),Parhus,Äganderätt,5 rum,126 m²,N/A,N/A,194 m²,2012,40 409 kr/år,Ja,N/A,"Parhus - Kvisslingby, Österåkers kommun - Såld 17 september 2022",Stockholm,4 680 000 kr
48 496 kr/m²,6 695 000 kr,-245 000 kr (-4 %),Parhus,Bostadsrätt,5 rum,133 m²,N/A,Ja,N/A,2017,N/A,Ja,N/A,"Parhus - Hässelby Villastad, Stockholms kommun - Såld 17 september 2022",Stockholm,6 450 000 kr
N/A,3 995 000 kr,-70 000 kr (-2 %),Kedjehus,Äganderätt,5 rum,138 m²,33 m²,N/A,338 m²,1971,49 362 kr/år,N/A,N/A,"Kedjehus - Tungelsta, Haninge kommun - Såld 16 september 2022",Stockholm,3 925 000 kr
N/A,5 950 000 kr,-950 000 kr (-16 %),Radhus,Tomträtt,5 rum,61 m²,60 m²,N/A,324 m²,1949,44 075 kr/år,Ja,N/A,"Radhus - Älvsjö/Herrängen, Stockholms kommun - Såld 16 september 2022",Stockholm,5 000 000 kr
36 120 kr/m²,4 695 000 kr,-180 000 kr (-4 %),Parhus,Bostadsrätt,5 rum,125 m²,N/A,N/A,N/A,2016,23 000 kr/år,Ja,N/A,"Parhus - Kungsängen - Norrboda, Upplands-Bro kommun - Såld 16 september 2022",Stockholm,4 515 000 kr
N/A,4 350 000 kr,-400 000 kr (-9 %),Radhus,Äganderätt,5 rum,108 m²,N/A,N/A,265 m²,1975,55 492 kr/år,N/A,N/A,"Radhus - Tullinge Gård, Botkyrka kommun - Såld 16 september 2022",Stockholm,3 950 000 kr
N/A,5 595 000 kr,-185 000 kr (-3 %),Radhus,Äganderätt,5 rum,137 m²,N/A,N/A,158 m²,1969,36 724 kr/år,N/A,N/A,"Radhus - Norra Sköndal, Stockholms kommun - Såld 16 september 2022",Stockholm,5 410 000 kr
N/A,7 995 000 kr,-695 000 kr (-9 %),Kedjehus,Äganderätt,5 rum,126 m²,N/A,N/A,493 m²,1977,49 600 kr/år,N/A,N/A,"Kedjehus - Skarpäng, Täby kommun - Såld 16 september 2022",Stockholm,7 300 000 kr
N/A,3 195 000 kr,-195 000 kr (-6 %),Radhus,Äganderätt,4 rum,105 m²,N/A,N/A,221 m²,1974,35 400 kr/år,N/A,N/A,"Radhus - Österhaninge, Haninge kommun - Såld 16 september 2022",Stockholm,3 000 000 kr
N/A,5 750 000 kr,-1 425 000 kr (-25 %),Radhus,Äganderätt,6 rum,144 m²,N/A,N/A,306 m²,1972,N/A,N/A,N/A,"Radhus - Täby Kyrkby, Täby kommun - Såld 16 september 2022",Stockholm,4 325 000 kr
N/A,3 595 000 kr,-545 000 kr (-15 %),Radhus,Tomträtt,4 rum,87 m²,18 m²,N/A,180 m²,1983,45 000 kr/år,Ja,N/A,"Radhus - Botkyrka-Eriksberg, Botkyrka kommun - Såld 15 september 2022",Stockholm,3 050 000 kr
42 073 kr/m²,3 900 000 kr,-450 000 kr (-12 %),Radhus,Bostadsrätt,3 rum,82 m²,N/A,N/A,N/A,1969,15 600 kr/år,N/A,1 av 1,"Radhus - Norrviken, Sollentuna kommun - Såld 15 september 2022",Stockholm,3 450 000 kr
N/A,9 275 000 kr,-275 000 kr (-3 %),Kedjehus,Äganderätt,5 rum,123 m²,10 m²,N/A,198 m²,2006,48 194 kr/år,N/A,N/A,"Kedjehus - Silverdal, Sollentuna kommun - Såld 15 september 2022",Stockholm,9 000 000 kr
N/A,3 750 000 kr,-350 000 kr (-9 %),Radhus,Tomträtt,6 rum,125 m²,30 m²,N/A,278 m²,1970,33 944 kr/år,Ja,N/A,"Radhus - Salem, Salems kommun - Såld 15 september 2022",Stockholm,3 400 000 kr
N/A,4 995 000 kr,-145 000 kr (-3 %),Radhus,Äganderätt,6 rum,103 m²,22 m²,N/A,121 m²,1980,62 198 kr/år,N/A,N/A,"Radhus - Östra Orminge, Nacka kommun - Såld 15 september 2022",Stockholm,4 850 000 kr
N/A,4 450 000 kr,-50 000 kr (-1 %),Parhus,Äganderätt,4 rum,112 m²,10 m²,N/A,441 m²,1982,41 192 kr/år,N/A,N/A,"Parhus - Spånlöt, Österåkers kommun - Såld 15 september 2022",Stockholm,4 400 000 kr
43 846 kr/m²,6 195 000 kr,-495 000 kr (-8 %),Parhus,Bostadsrätt,5 rum,130 m²,N/A,N/A,N/A,N/A,16 800 kr/år,Ja,N/A,"Parhus - Länna, Huddinge kommun - Såld 15 september 2022",Stockholm,5 700 000 kr
22 222 kr/m²,2 495 000 kr,-95 000 kr (-4 %),Radhus,Bostadsrätt,4 rum,108 m²,N/A,N/A,N/A,1992,N/A,Ja,N/A,"Radhus - Tumba, Botkyrka kommun - Såld 14 september 2022",Stockholm,2 400 000 kr
N/A,9 800 000 kr,-150 000 kr (-2 %),Radhus,Äganderätt,N/A,141 m²,20 m²,N/A,208 m²,1954,39 720 kr/år,N/A,N/A,"Radhus - Hersby Åker, Lidingö kommun - Såld 14 september 2022",Stockholm,9 650 000 kr
N/A,6 495 000 kr,-95 000 kr (-1 %),Parhus,Äganderätt,5 rum,145 m²,N/A,Ja,288 m²,1994,33 227 kr/år,Ja,N/A,"Parhus - Tyresö, Tyresö kommun - Såld 14 september 2022",Stockholm,6 400 000 kr
N/A,5 250 000 kr,-350 000 kr (-7 %),Kedjehus,Äganderätt,5 rum,121 m²,N/A,N/A,580 m²,2014,32 135 kr/år,N/A,N/A,"Kedjehus - Kockbacka, Upplands-Bro kommun - Såld 14 september 2022",Stockholm,4 900 000 kr
N/A,4 795 000 kr,-345 000 kr (-7 %),Radhus,Äganderätt,6 rum,139 m²,N/A,N/A,253 m²,1974,48 140 kr/år,N/A,N/A,"Radhus - Fiskarhöjden, Nacka kommun - Såld 14 september 2022",Stockholm,4 450 000 kr
74 063 kr/m²,6 250 000 kr,-325 000 kr (-5 %),Radhus,Bostadsrätt,3 rum,80 m²,12 m²,N/A,N/A,N/A,5 880 kr/år,Ja,"1 av 1, hiss finns ej","Radhus - Mörtnäs, Värmdö kommun - Såld 14 september 2022",Stockholm,5 925 000 kr
N/A,4 200 000 kr,-320 000 kr (-8 %),Radhus,Äganderätt,4 rum,93 m²,17 m²,N/A,108 m²,1974,40 438 kr/år,N/A,N/A,"Radhus - Rotebro, Sollentuna kommun - Såld 14 september 2022",Stockholm,3 880 000 kr
36 655 kr/m²,5 995 000 kr,-570 000 kr (-10 %),Parhus,Bostadsrätt,6 rum,148 m²,N/A,N/A,N/A,2017,26 400 kr/år,Ja,N/A,"Parhus - Värmdö - Kolvik, Värmdö kommun - Såld 14 september 2022",Stockholm,5 425 000 kr
N/A,5 795 000 kr,-95 000 kr (-2 %),Radhus,Äganderätt,6 rum,114 m²,N/A,N/A,151 m²,1974,35 586 kr/år,N/A,N/A,"Radhus - Ella Gård, Täby kommun - Såld 13 september 2022",Stockholm,5 700 000 kr
N/A,4 150 000 kr,-50 000 kr (-1 %),Radhus,Tomträtt,4 rum,89 m²,N/A,N/A,107 m²,1975,50 892 kr/år,N/A,N/A,"Radhus - Älta, Nacka kommun - Såld 13 september 2022",Stockholm,4 100 000 kr
N/A,4 195 000 kr,-95 000 kr (-2 %),Radhus,Tomträtt,5 rum,119 m²,N/A,N/A,186 m²,1975,30 300 kr/år,N/A,N/A,"Radhus - Hässelby Norra Villastad, Stockholms kommun - Såld 12 september 2022",Stockholm,4 100 000 kr
N/A,4 195 000 kr,-95 000 kr (-2 %),Kedjehus,Äganderätt,6 rum,138 m²,33 m²,N/A,335 m²,1971,43 800 kr/år,Ja,N/A,"Kedjehus - Tungelsta, Haninge kommun - Såld 12 september 2022",Stockholm,4 100 000 kr
