price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price
N/A,13 750 000 kr,-450 000 kr (-3 %),Villa,Äganderätt,6 rum,160 m²,30 m²,N/A,1 502 m²,1932,45 531 kr/år,N/A,N/A,"Villa - Lännersta, Nacka kommun - Såld 26 maj 2023",Stockholm,13 300 000 kr
N/A,3 475 000 kr,-175 000 kr (-5 %),Villa,Äganderätt,5 rum,121 m²,4 m²,N/A,2 385 m²,1964,50 400 kr/år,N/A,N/A,"Villa - Nabbo, Norrtälje kommun - Såld 26 maj 2023",Stockholm,3 300 000 kr
N/A,27 000 000 kr,-4 000 000 kr (-15 %),Villa,Äganderätt,7 rum,234 m²,148 m²,N/A,776 m²,1971,94 100 kr/år,N/A,N/A,"Villa - Kyrkviken, Lidingö kommun - Såld 26 maj 2023",Stockholm,23 000 000 kr
N/A,2 995 000 kr,-95 000 kr (-3 %),Vinterbonat fritidshus,Äganderätt,5 rum,78 m²,27 m²,N/A,2 834 m²,1966,35 574 kr/år,N/A,N/A,"Vinterbonat fritidshus - Norra Sorunda, Nynäshamns kommun - Såld 26 maj 2023",Stockholm,2 900 000 kr
N/A,1 495 000 kr,-195 000 kr (-13 %),Villa,Äganderätt,3 rum,45 m²,N/A,N/A,2 372 m²,1989,13 720 kr/år,N/A,N/A,"Villa - Svartsättra, Norrtälje kommun - Såld 26 maj 2023",Stockholm,1 300 000 kr
N/A,5 495 000 kr,-95 000 kr (-2 %),Villa,Äganderätt,7 rum,127 m²,127 m²,N/A,1 784 m²,1968,47 332 kr/år,N/A,N/A,"Villa - Hacksta, Österåkers kommun - Såld 25 maj 2023",Stockholm,5 400 000 kr
N/A,1 895 000 kr,-245 000 kr (-13 %),Vinterbonat fritidshus,Äganderätt,5 rum,70 m²,N/A,N/A,2 090 m²,1979,22 848 kr/år,Ja,N/A,"Vinterbonat fritidshus - Smara, Norrtälje kommun - Såld 25 maj 2023",Stockholm,1 650 000 kr
N/A,8 000 000 kr,-200 000 kr (-3 %),Villa,Äganderätt,7 rum,179 m²,53 m²,N/A,1 203 m²,1973,76 882 kr/år,N/A,N/A,"Villa - Helenelund, Sollentuna kommun - Såld 25 maj 2023",Stockholm,7 800 000 kr
N/A,7 995 000 kr,-75 000 kr (-1 %),Villa,Äganderätt,6 rum,101 m²,73 m²,N/A,1 080 m²,1945,58 348 kr/år,N/A,N/A,"Villa - Björknäs, Nacka kommun - Såld 25 maj 2023",Stockholm,7 920 000 kr
N/A,17 900 000 kr,-900 000 kr (-5 %),Villa,Äganderätt,6 rum,151 m²,"46,5 m²",N/A,1 108 m²,1926,36 524 kr/år,N/A,N/A,"Villa - Bromma Ålsten, Stockholms kommun - Såld 25 maj 2023",Stockholm,17 000 000 kr
N/A,7 495 000 kr,-995 000 kr (-13 %),Villa,Äganderätt,6 rum,165 m²,N/A,N/A,604 m²,1979,58 979 kr/år,N/A,N/A,"Villa - Huddinge, Huddinge kommun - Såld 25 maj 2023",Stockholm,6 500 000 kr
N/A,6 295 000 kr,-245 000 kr (-4 %),Villa,Äganderätt,7 rum,162 m²,162 m²,N/A,1 027 m²,1970,41 734 kr/år,N/A,N/A,"Villa - Tumba, Botkyrka kommun - Såld 25 maj 2023",Stockholm,6 050 000 kr
N/A,9 500 000 kr,-400 000 kr (-4 %),Villa,Tomträtt,7 rum,105 m²,65 m²,N/A,1 050 m²,1954,45 097 kr/år,N/A,N/A,"Villa - Bagarmossen, Stockholms kommun - Såld 25 maj 2023",Stockholm,9 100 000 kr
N/A,3 995 000 kr,-145 000 kr (-4 %),Villa,Äganderätt,5 rum,125 m²,N/A,N/A,328 m²,1978,39 400 kr/år,N/A,N/A,"Villa - Steninge, Sigtuna kommun - Såld 25 maj 2023",Stockholm,3 850 000 kr
N/A,4 200 000 kr,-100 000 kr (-2 %),Villa,Äganderätt,4 rum,87 m²,N/A,N/A,450 m²,2001,38 669 kr/år,Ja,N/A,"Villa - Steninge, Sigtuna kommun - Såld 24 maj 2023",Stockholm,4 100 000 kr
N/A,6 475 000 kr,-125 000 kr (-2 %),Villa,Äganderätt,6 rum,152 m²,3 m²,N/A,642 m²,1983,37 519 kr/år,N/A,N/A,"Villa - Fagersjö, Stockholms kommun - Såld 24 maj 2023",Stockholm,6 350 000 kr
N/A,5 195 000 kr,-345 000 kr (-7 %),Villa,Äganderätt,6 rum,162 m²,27 m²,N/A,1 007 m²,1978,36 801 kr/år,Ja,N/A,"Villa - Bro - Finnsta, Upplands-Bro kommun - Såld 24 maj 2023",Stockholm,4 850 000 kr
N/A,5 500 000 kr,-500 000 kr (-9 %),Villa,Äganderätt,5 rum,74 m²,60 m²,N/A,1 382 m²,1948,29 200 kr/år,N/A,N/A,"Villa - Trollbäcken, Tyresö kommun - Såld 24 maj 2023",Stockholm,5 000 000 kr
N/A,4 995 000 kr,-725 000 kr (-15 %),Villa,Äganderätt,6 rum,161 m²,N/A,Ja,634 m²,1974,31 500 kr/år,Ja,N/A,"Villa - Kungsängen - Brunna, Upplands-Bro kommun - Såld 24 maj 2023",Stockholm,4 270 000 kr
N/A,7 750 000 kr,-900 000 kr (-12 %),Villa,Tomträtt,7 rum,83 m²,83 m²,N/A,492 m²,1951,52 644 kr/år,Ja,N/A,"Villa - Älvsjö/herrängen, Stockholms kommun - Såld 24 maj 2023",Stockholm,6 850 000 kr
N/A,5 600 000 kr,-150 000 kr (-3 %),Villa,Äganderätt,6 rum,91 m²,87 m²,N/A,938 m²,1964,57 865 kr/år,N/A,N/A,"Villa - Trollbäcken, Tyresö kommun - Såld 24 maj 2023",Stockholm,5 450 000 kr
N/A,3 495 000 kr,-320 000 kr (-9 %),Villa,Äganderätt,6 rum,116 m²,114 m²,N/A,4 131 m²,1973,22 399 kr/år,N/A,N/A,"Villa - Nodsta, Norrtälje kommun - Såld 24 maj 2023",Stockholm,3 175 000 kr
N/A,15 000 000 kr,-2 500 000 kr (-17 %),Villa,Äganderätt,6 rum,142 m²,119 m²,Ja,1 343 m²,1946,53 500 kr/år,Ja,N/A,"Villa - Storängen, Nacka kommun - Såld 24 maj 2023",Stockholm,12 500 000 kr
N/A,6 500 000 kr,-300 000 kr (-5 %),Villa,Äganderätt,7 rum,139 m²,28 m²,N/A,843 m²,1925,48 928 kr/år,N/A,N/A,"Villa - Stäket, Järfälla kommun - Såld 24 maj 2023",Stockholm,6 200 000 kr
N/A,5 895 000 kr,-395 000 kr (-7 %),Villa,Äganderätt,6 rum,143 m²,N/A,N/A,834 m²,1984,65 630 kr/år,N/A,N/A,"Villa - Vega, Haninge kommun - Såld 24 maj 2023",Stockholm,5 500 000 kr
N/A,12 950 000 kr,-450 000 kr (-3 %),Villa,Äganderätt,9 rum,210 m²,70 m²,N/A,1 945 m²,1992,51 274 kr/år,N/A,N/A,"Villa - Värmdö - Kolvik, Värmdö kommun - Såld 24 maj 2023",Stockholm,12 500 000 kr
N/A,6 475 000 kr,-275 000 kr (-4 %),Villa,Äganderätt,7 rum,176 m²,80 m²,N/A,2 024 m²,1935,54 660 kr/år,N/A,N/A,"Villa - Ekerö Sundby, Ekerö kommun - Såld 24 maj 2023",Stockholm,6 200 000 kr
N/A,8 600 000 kr,-750 000 kr (-9 %),Villa,Äganderätt,7 rum,136 m²,50 m²,N/A,552 m²,1968,47 600 kr/år,N/A,N/A,"Villa - Ensta, Täby kommun - Såld 23 maj 2023",Stockholm,7 850 000 kr
N/A,5 950 000 kr,-550 000 kr (-9 %),Villa,Äganderätt,3 rum,71 m²,36 m²,N/A,824 m²,1945,25 967 kr/år,Ja,N/A,"Villa - Häggvik, Sollentuna kommun - Såld 23 maj 2023",Stockholm,5 400 000 kr
N/A,9 990 000 kr,-190 000 kr (-2 %),Villa,Äganderätt,7 rum,157 m²,37 m²,N/A,1 746 m²,1980,49 000 kr/år,Ja,N/A,"Villa - Norra Lagnö, Värmdö kommun - Såld 23 maj 2023",Stockholm,9 800 000 kr
N/A,9 850 000 kr,-50 000 kr (-1 %),Villa,Äganderätt,6 rum,169 m²,N/A,N/A,2 133 m²,2014,43 999 kr/år,Ja,N/A,"Villa - Ingarö Brunn, Värmdö kommun - Såld 23 maj 2023",Stockholm,9 800 000 kr
N/A,13 450 000 kr,-450 000 kr (-3 %),Villa,Äganderätt,6 rum,180 m²,78 m²,Ja,1 030 m²,1935,63 500 kr/år,Ja,N/A,"Villa - Enebyberg, Danderyds kommun - Såld 23 maj 2023",Stockholm,13 000 000 kr
N/A,11 795 000 kr,-195 000 kr (-2 %),Villa,Äganderätt,6 rum,182 m²,N/A,N/A,1 360 m²,2013,66 000 kr/år,N/A,N/A,"Villa - Trädgårdsstaden-Täby Kyrkby, Täby kommun - Såld 23 maj 2023",Stockholm,11 600 000 kr
N/A,2 795 000 kr,-195 000 kr (-7 %),Villa,Äganderätt,7 rum,160 m²,N/A,N/A,838 m²,1990,38 650 kr/år,N/A,N/A,"Villa - Centrala Älmsta, Norrtälje kommun - Såld 23 maj 2023",Stockholm,2 600 000 kr
N/A,4 750 000 kr,-350 000 kr (-7 %),Villa,Äganderätt,7 rum,140 m²,N/A,N/A,806 m²,1987,47 696 kr/år,N/A,N/A,"Villa - Tumba/Skäcklinge, Botkyrka kommun - Såld 23 maj 2023",Stockholm,4 400 000 kr
N/A,12 995 000 kr,-995 000 kr (-8 %),Villa,Äganderätt,8 rum,235 m²,45 m²,N/A,2 158 m²,2020,112 735 kr/år,N/A,N/A,"Villa - Värmdö - Herrviksnäs, Värmdö kommun - Såld 23 maj 2023",Stockholm,12 000 000 kr
N/A,1 995 000 kr,-95 000 kr (-5 %),Villa,Äganderätt,2 rum,"41,5 m²",N/A,N/A,3 091 m²,1968,25 900 kr/år,N/A,N/A,"Villa - Ljusterö, Österåkers kommun - Såld 22 maj 2023",Stockholm,1 900 000 kr
N/A,2 995 000 kr,-170 000 kr (-6 %),Villa,Äganderätt,6 rum,155 m²,61 m²,N/A,1 186 m²,1977,52 428 kr/år,Ja,N/A,"Villa - Rimbo, Norrtälje kommun - Såld 22 maj 2023",Stockholm,2 825 000 kr
N/A,4 995 000 kr,-795 000 kr (-16 %),Villa,Bostadsrätt,7 rum,156 m²,N/A,N/A,N/A,2005,45 984 kr/år,N/A,N/A,"Villa - Västerhaninge, Haninge kommun - Såld 22 maj 2023",Stockholm,4 200 000 kr
N/A,1 750 000 kr,-150 000 kr (-9 %),Villa,Äganderätt,3 rum,49 m²,9 m²,N/A,2 381 m²,1989,25 000 kr/år,N/A,N/A,"Villa - Ljusterö, Österåkers kommun - Såld 22 maj 2023",Stockholm,1 600 000 kr
N/A,22 500 000 kr,-2 500 000 kr (-11 %),Villa,Äganderätt,10 rum,251 m²,152 m²,N/A,1 012 m²,1963,79 100 kr/år,N/A,N/A,"Villa - Mosstorp, Lidingö kommun - Såld 22 maj 2023",Stockholm,20 000 000 kr
N/A,11 995 000 kr,-295 000 kr (-2 %),Villa,Äganderätt,8 rum,295 m²,35 m²,Ja,1 182 m²,1948,N/A,Ja,N/A,"Villa - Sjöängen, Huddinge kommun - Såld 22 maj 2023",Stockholm,11 700 000 kr
N/A,1 400 000 kr,-100 000 kr (-7 %),Villa,Äganderätt,5 rum,99 m²,99 m²,N/A,1 020 m²,1967,34 000 kr/år,N/A,N/A,"Villa - Häverödal, Norrtälje kommun - Såld 22 maj 2023",Stockholm,1 300 000 kr
N/A,11 700 000 kr,-900 000 kr (-8 %),Villa,Äganderätt,6 rum,156 m²,N/A,N/A,808 m²,1977,14 900 kr/år,N/A,N/A,"Villa - Killinge, Lidingö kommun - Såld 22 maj 2023",Stockholm,10 800 000 kr
N/A,4 775 000 kr,-425 000 kr (-9 %),Villa,Äganderätt,5 rum,104 m²,30 m²,N/A,820 m²,1962,38 871 kr/år,N/A,N/A,"Villa - Hemmesta, Värmdö kommun - Såld 21 maj 2023",Stockholm,4 350 000 kr
N/A,8 300 000 kr,-1 175 000 kr (-14 %),Villa,Äganderätt,8 rum,181 m²,N/A,N/A,437 m²,1966,60 965 kr/år,N/A,N/A,"Villa - Ekerö Närlunda, Ekerö kommun - Såld 21 maj 2023",Stockholm,7 125 000 kr
N/A,11 500 000 kr,-500 000 kr (-4 %),Villa,Äganderätt,6 rum,97 m²,44 m²,N/A,477 m²,1931,37 864 kr/år,Ja,N/A,"Villa - Norra Ängby, Stockholms kommun - Såld 20 maj 2023",Stockholm,11 000 000 kr
N/A,2 995 000 kr,-95 000 kr (-3 %),Vinterbonat fritidshus,Äganderätt,3 rum,50 m²,15 m²,N/A,881 m²,1956,22 700 kr/år,Ja,N/A,"Vinterbonat fritidshus - Grödinge, Botkyrka kommun - Såld 20 maj 2023",Stockholm,2 900 000 kr
N/A,25 000 000 kr,-5 500 000 kr (-22 %),Villa,Äganderätt,N/A,220 m²,25 m²,N/A,6 120 m²,1959,N/A,N/A,N/A,"Villa - Värmdö, Värmdö kommun - Såld 20 maj 2023",Stockholm,19 500 000 kr
N/A,9 395 000 kr,-645 000 kr (-7 %),Villa,Äganderätt,7 rum,151 m²,8 m²,N/A,682 m²,2011,46 738 kr/år,N/A,N/A,"Villa - Ursvik, Sundbybergs kommun - Såld 20 maj 2023",Stockholm,8 750 000 kr
N/A,7 995 000 kr,-245 000 kr (-3 %),Villa,Äganderätt,5 rum,152 m²,N/A,N/A,632 m²,2014,81 682 kr/år,N/A,N/A,"Villa - Björkhaga, Österåkers kommun - Såld 19 maj 2023",Stockholm,7 750 000 kr
N/A,7 850 000 kr,-150 000 kr (-2 %),Villa,Äganderätt,6 rum,123 m²,123 m²,N/A,889 m²,1981,72 325 kr/år,Ja,N/A,"Villa - Trollbäcken, Tyresö kommun - Såld 19 maj 2023",Stockholm,7 700 000 kr
N/A,7 500 000 kr,-1 000 000 kr (-13 %),Villa,Äganderätt,6 rum,192 m²,16 m²,N/A,2 335 m²,1945,56 000 kr/år,N/A,N/A,"Villa - Tullinge Lanthem, Botkyrka kommun - Såld 19 maj 2023",Stockholm,6 500 000 kr
N/A,14 000 000 kr,-1 500 000 kr (-11 %),Villa,Äganderätt,6 rum,164 m²,32 m²,N/A,1 396 m²,1977,47 279 kr/år,N/A,N/A,"Villa - Viggbyholm, Täby kommun - Såld 19 maj 2023",Stockholm,12 500 000 kr
N/A,1 575 000 kr,-115 000 kr (-7 %),Vinterbonat fritidshus,Äganderätt,4 rum,86 m²,N/A,N/A,8 407 m²,1920,21 170 kr/år,N/A,N/A,"Vinterbonat fritidshus - Häverödal, Norrtälje kommun - Såld 19 maj 2023",Stockholm,1 460 000 kr
N/A,6 995 000 kr,-195 000 kr (-3 %),Villa,Äganderätt,7 rum,110 m²,80 m²,N/A,1 024 m²,1963,37 935 kr/år,N/A,N/A,"Villa - Fullersta, Huddinge kommun - Såld 19 maj 2023",Stockholm,6 800 000 kr
N/A,13 900 000 kr,-600 000 kr (-4 %),Villa,Äganderätt,6 rum,"169,5 m²",66 m²,N/A,792 m²,1933,N/A,N/A,N/A,"Villa - Bromma Nockeby, Stockholms kommun - Såld 19 maj 2023",Stockholm,13 300 000 kr
N/A,7 495 000 kr,-195 000 kr (-3 %),Villa,Äganderätt,6 rum,144 m²,N/A,N/A,596 m²,2019,42 800 kr/år,N/A,N/A,"Villa - Hagby Fredsborg, Österåkers kommun - Såld 18 maj 2023",Stockholm,7 300 000 kr
N/A,5 495 000 kr,-500 000 kr (-9 %),Villa,Äganderätt,4 rum,92 m²,N/A,N/A,2 015 m²,1928,39 852 kr/år,N/A,N/A,"Villa - Norrby, Haninge kommun - Såld 18 maj 2023",Stockholm,4 995 000 kr
N/A,7 495 000 kr,-695 000 kr (-9 %),Villa,Äganderätt,6 rum,205 m²,N/A,N/A,1 364 m²,2015,51 700 kr/år,Ja,N/A,"Villa - Påtåker, Vallentuna kommun - Såld 18 maj 2023",Stockholm,6 800 000 kr
N/A,7 795 000 kr,-195 000 kr (-3 %),Villa,Äganderätt,6 rum,184 m²,N/A,N/A,870 m²,2020,23 900 kr/år,N/A,N/A,"Villa - Solgård/ Huddinge, Huddinge kommun - Såld 18 maj 2023",Stockholm,7 600 000 kr
N/A,2 095 000 kr,-195 000 kr (-9 %),Villa,Bostadsrätt,1 rum,20 m²,13 m²,N/A,N/A,2022,17 500 kr/år,N/A,N/A,"Villa - Svinninge, Österåkers kommun - Såld 18 maj 2023",Stockholm,1 900 000 kr
N/A,2 695 000 kr,-95 000 kr (-4 %),Villa,Äganderätt,5 rum,95 m²,60 m²,N/A,2 525 m²,1977,43 120 kr/år,N/A,N/A,"Villa - Rånäs, Norrtälje kommun - Såld 18 maj 2023",Stockholm,2 600 000 kr
N/A,9 795 000 kr,-295 000 kr (-3 %),Villa,Äganderätt,6 rum,155 m²,25 m²,N/A,988 m²,1987,55 270 kr/år,N/A,N/A,"Villa - Skarpäng, Täby kommun - Såld 18 maj 2023",Stockholm,9 500 000 kr
N/A,11 750 000 kr,-250 000 kr (-2 %),Villa,Äganderätt,6 rum,91 m²,50 m²,N/A,393 m²,1942,45 825 kr/år,N/A,N/A,"Villa - Bromma - Äppelviken, Stockholms kommun - Såld 18 maj 2023",Stockholm,11 500 000 kr
N/A,4 375 000 kr,-22 000 kr (-1 %),Villa,Äganderätt,5 rum,80 m²,N/A,N/A,3 710 m²,1943,39 413 kr/år,N/A,N/A,"Villa - Ingarö - Hedvigsberg, Värmdö kommun - Såld 17 maj 2023",Stockholm,4 353 000 kr
N/A,6 500 000 kr,-100 000 kr (-2 %),Villa,Äganderätt,6 rum,111 m²,47 m²,N/A,811 m²,1983,65 520 kr/år,Ja,N/A,"Villa - Rotebro, Sollentuna kommun - Såld 17 maj 2023",Stockholm,6 400 000 kr
N/A,4 495 000 kr,-295 000 kr (-7 %),Villa,Äganderätt,5 rum,176 m²,N/A,N/A,2 524 m²,2007,48 887 kr/år,Ja,N/A,"Villa - Rolsta, Vallentuna kommun - Såld 17 maj 2023",Stockholm,4 200 000 kr
N/A,7 800 000 kr,-100 000 kr (-1 %),Villa,Äganderätt,10 rum,156 m²,120 m²,N/A,1 502 m²,1946,72 200 kr/år,Ja,N/A,"Villa - Tyresö, Tyresö kommun - Såld 17 maj 2023",Stockholm,7 700 000 kr
N/A,10 500 000 kr,-450 000 kr (-4 %),Villa,Äganderätt,8 rum,197 m²,55 m²,N/A,1 428 m²,1969,87 328 kr/år,N/A,N/A,"Villa - Roslags Näsby, Täby kommun - Såld 17 maj 2023",Stockholm,10 050 000 kr
N/A,2 995 000 kr,-95 000 kr (-3 %),Vinterbonat fritidshus,Äganderätt,2 rum,46 m²,N/A,N/A,2 524 m²,1960,22 524 kr/år,N/A,N/A,"Vinterbonat fritidshus - Löknäs, Värmdö kommun - Såld 17 maj 2023",Stockholm,2 900 000 kr
N/A,6 975 000 kr,-255 000 kr (-4 %),Villa,Äganderätt,8 rum,163 m²,N/A,N/A,2 524 m²,1997,61 020 kr/år,N/A,N/A,"Villa - Kolvik, Värmdö kommun - Såld 17 maj 2023",Stockholm,6 720 000 kr
N/A,6 295 000 kr,-395 000 kr (-6 %),Villa,Äganderätt,6 rum,151 m²,N/A,N/A,804 m²,1986,44 722 kr/år,N/A,N/A,"Villa - Folkparksområdet, Upplands Väsby kommun - Såld 17 maj 2023",Stockholm,5 900 000 kr
N/A,6 250 000 kr,-250 000 kr (-4 %),Villa,Äganderätt,6 rum,213 m²,17 m²,N/A,1 060 m²,1978,48 556 kr/år,N/A,N/A,"Villa - TUMBA CENTRALT, Botkyrka kommun - Såld 17 maj 2023",Stockholm,6 000 000 kr
N/A,17 900 000 kr,-1 400 000 kr (-8 %),Villa,Äganderätt,9 rum,232 m²,28 m²,N/A,1 584 m²,1904,49 000 kr/år,N/A,N/A,"Villa - Storängen, Nacka kommun - Såld 17 maj 2023",Stockholm,16 500 000 kr
N/A,6 195 000 kr,-145 000 kr (-2 %),Villa,Äganderätt,5 rum,75 m²,70 m²,N/A,507 m²,1942,30 100 kr/år,N/A,N/A,"Villa - Bromma - Bällsta, Stockholms kommun - Såld 17 maj 2023",Stockholm,6 050 000 kr
N/A,4 495 000 kr,-395 000 kr (-9 %),Villa,Bostadsrätt,5 rum,126 m²,N/A,N/A,N/A,2017,N/A,Ja,N/A,"Villa - Fresta, Upplands Väsby kommun - Såld 16 maj 2023",Stockholm,4 100 000 kr
N/A,16 995 000 kr,-2 995 000 kr (-18 %),Villa,Äganderätt,9 rum,280 m²,52 m²,N/A,1 858 m²,1949,55 837 kr/år,Ja,N/A,"Villa - Skärsätra, Lidingö kommun - Såld 16 maj 2023",Stockholm,14 000 000 kr
N/A,4 975 000 kr,-625 000 kr (-13 %),Villa,Äganderätt,5 rum,159 m²,48 m²,N/A,706 m²,1978,29 276 kr/år,N/A,N/A,"Villa - Tumba Kassmyra, Botkyrka kommun - Såld 16 maj 2023",Stockholm,4 350 000 kr
N/A,6 495 000 kr,-95 000 kr (-1 %),Villa,Äganderätt,7 rum,120 m²,N/A,N/A,2 546 m²,1976,56 648 kr/år,Ja,N/A,"Villa - Långvik, Värmdö kommun - Såld 16 maj 2023",Stockholm,6 400 000 kr
N/A,14 900 000 kr,-300 000 kr (-2 %),Villa,Äganderätt,5 rum,161 m²,N/A,N/A,674 m²,2003,65 696 kr/år,N/A,N/A,"Villa - Gåshaga Strand, Lidingö kommun - Såld 16 maj 2023",Stockholm,14 600 000 kr
N/A,8 750 000 kr,-350 000 kr (-4 %),Gård utan jordbruk,Äganderätt,6 rum,172 m²,N/A,N/A,"1,9 ha",1999,57 617 kr/år,N/A,N/A,"Gård utan jordbruk - Västerhaninge, Haninge kommun - Såld 16 maj 2023",Stockholm,8 400 000 kr
N/A,3 795 000 kr,-275 000 kr (-7 %),Villa,Äganderätt,7 rum,144 m²,N/A,N/A,624 m²,1974,45 157 kr/år,N/A,N/A,"Villa - Fågelsången, Norrtälje kommun - Såld 16 maj 2023",Stockholm,3 520 000 kr
N/A,8 495 000 kr,-445 000 kr (-5 %),Villa,Äganderätt,5 rum,140 m²,N/A,N/A,831 m²,1977,56 779 kr/år,Ja,N/A,"Villa - Skarpäng, Täby kommun - Såld 16 maj 2023",Stockholm,8 050 000 kr
N/A,5 250 000 kr,-350 000 kr (-7 %),Villa,Tomträtt,6 rum,94 m²,66 m²,N/A,596 m²,1953,61 784 kr/år,N/A,N/A,"Villa - Vällingby - Råcksta, Stockholms kommun - Såld 16 maj 2023",Stockholm,4 900 000 kr
N/A,4 995 000 kr,-595 000 kr (-12 %),Villa,Äganderätt,5 rum,117 m²,27 m²,Ja,1 139 m²,1920,39 275 kr/år,Ja,N/A,"Villa - Uttran, Botkyrka kommun - Såld 15 maj 2023",Stockholm,4 400 000 kr
N/A,16 900 000 kr,-2 300 000 kr (-14 %),Villa,Äganderätt,7 rum,318 m²,N/A,N/A,3 091 m²,2007,35 496 kr/år,N/A,N/A,"Villa - Östernäs, Värmdö kommun - Såld 15 maj 2023",Stockholm,14 600 000 kr
N/A,8 395 000 kr,-695 000 kr (-8 %),Villa,Äganderätt,5 rum,158 m²,N/A,N/A,779 m²,1975,43 370 kr/år,N/A,N/A,"Villa - Täby Kyrkby, Täby kommun - Såld 15 maj 2023",Stockholm,7 700 000 kr
N/A,25 000 000 kr,-1 000 000 kr (-4 %),Villa,Äganderätt,5 rum,185 m²,25 m²,N/A,"3,5 ha",1944,12 800 kr/år,N/A,N/A,"Villa - Lisö, Nynäshamns kommun - Såld 15 maj 2023",Stockholm,24 000 000 kr
N/A,4 995 000 kr,-695 000 kr (-14 %),Villa,Äganderätt,N/A,130 m²,26 m²,N/A,1 525 m²,1947,41 267 kr/år,N/A,N/A,"Villa - Uttran, Botkyrka kommun - Såld 15 maj 2023",Stockholm,4 300 000 kr
N/A,6 595 000 kr,-445 000 kr (-7 %),Villa,Äganderätt,6 rum,151 m²,N/A,N/A,2 562 m²,1923,31 000 kr/år,N/A,N/A,"Villa - Rönninge, Salems kommun - Såld 14 maj 2023",Stockholm,6 150 000 kr
N/A,4 980 000 kr,-180 000 kr (-4 %),Villa,Äganderätt,5 rum,126 m²,58 m²,Ja,777 m²,1994,38 754 kr/år,Ja,N/A,"Villa - Järna, Södertälje kommun - Såld 14 maj 2023",Stockholm,4 800 000 kr
N/A,12 900 000 kr,-500 000 kr (-4 %),Villa,Äganderätt,6 rum,174 m²,64 m²,N/A,2 800 m²,2018,34 453 kr/år,N/A,N/A,"Villa - Torslunda, Täby, Täby kommun - Såld 14 maj 2023",Stockholm,12 400 000 kr
N/A,2 495 000 kr,-500 000 kr (-20 %),Villa,Äganderätt,3 rum,63 m²,N/A,Ja,3 433 m²,1999,24 996 kr/år,Ja,N/A,"Villa - Bergshamra, Norrtälje kommun - Såld 13 maj 2023",Stockholm,1 995 000 kr
N/A,5 495 000 kr,-1 495 000 kr (-27 %),Villa,Äganderätt,4 rum,119 m²,52 m²,N/A,2 037 m²,1988,32 894 kr/år,N/A,N/A,"Villa - Stockholms Skärgård, Norrtälje kommun - Såld 13 maj 2023",Stockholm,4 000 000 kr
N/A,15 750 000 kr,-200 000 kr (-1 %),Villa,Äganderätt,5 rum,155 m²,49 m²,N/A,838 m²,1948,51 400 kr/år,N/A,N/A,"Villa - Askrike, Lidingö kommun - Såld 13 maj 2023",Stockholm,15 550 000 kr
N/A,4 695 000 kr,-345 000 kr (-7 %),Villa,Äganderätt,6 rum,139 m²,N/A,N/A,1 369 m²,1997,38 703 kr/år,N/A,N/A,"Villa - Nykvarn, Nykvarns kommun - Såld 13 maj 2023",Stockholm,4 350 000 kr
N/A,7 995 000 kr,-245 000 kr (-3 %),Villa,Äganderätt,9 rum,203 m²,N/A,N/A,1 645 m²,2011,55 642 kr/år,N/A,N/A,"Villa - Gudö, Haninge kommun - Såld 13 maj 2023",Stockholm,7 750 000 kr
N/A,4 650 000 kr,-150 000 kr (-3 %),Villa,Äganderätt,5 rum,115 m²,N/A,N/A,2 769 m²,1910,28 900 kr/år,N/A,N/A,"Villa - Erikssund, Sigtuna kommun - Såld 12 maj 2023",Stockholm,4 500 000 kr
N/A,4 495 000 kr,-295 000 kr (-7 %),Villa,Äganderätt,4 rum,114 m²,N/A,N/A,1 407 m²,1956,N/A,N/A,N/A,"Villa - Odenslunda, Upplands Väsby kommun - Såld 12 maj 2023",Stockholm,4 200 000 kr
N/A,2 800 000 kr,-500 000 kr (-18 %),Villa,Äganderätt,2 rum,52 m²,50 m²,N/A,994 m²,1939,42 483 kr/år,Ja,N/A,"Villa - Södertälje, Södertälje kommun - Såld 12 maj 2023",Stockholm,2 300 000 kr
N/A,1 250 000 kr,-50 000 kr (-4 %),Villa,Äganderätt,2 rum,26 m²,10 m²,N/A,300 m²,1989,12 993 kr/år,N/A,N/A,"Villa - Lövsättra, Vallentuna kommun - Såld 12 maj 2023",Stockholm,1 200 000 kr
N/A,10 500 000 kr,-1 200 000 kr (-11 %),Villa,Äganderätt,8 rum,163 m²,87 m²,N/A,1 514 m²,1949,30 700 kr/år,N/A,N/A,"Villa - Norrviken, Sollentuna kommun - Såld 12 maj 2023",Stockholm,9 300 000 kr
N/A,3 595 000 kr,-400 000 kr (-11 %),Villa,Äganderätt,2 rum,78 m²,N/A,N/A,1 806 m²,1970,41 086 kr/år,N/A,N/A,"Villa - Sigtuna - Holmen, Sigtuna kommun - Såld 12 maj 2023",Stockholm,3 195 000 kr
