price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price
46 383 kr/m²,4 395 000 kr,-35 000 kr (-1 %),Lägenhet,Bostadsrätt,3 rum,94 m²,N/A,Ja,N/A,1983,6 166 kr/år,N/A,"6 av 6, hiss finns","Lägenhet - Sjödalen, Huddinge kommun - Såld 28 september 2023",Stockholm,4 360 000 kr
64 706 kr/m²,5 995 000 kr,-495 000 kr (-8 %),Lägenhet,Bostadsrätt,"2,5 rum",85 m²,N/A,N/A,N/A,1898,7 900 kr/år,N/A,"9 av 10, hiss finns","Lägenhet - Kvarnholmen, Nacka kommun - Såld 28 september 2023",Stockholm,5 500 000 kr
103 086 kr/m²,8 895 000 kr,-545 000 kr (-6 %),Lägenhet,Bostadsrätt,3 rum,81 m²,N/A,Nej,N/A,1929,N/A,N/A,"3, hiss finns","Lägenhet - Vasastan/Norrmalm, Stockholms kommun - Såld 28 september 2023",Stockholm,8 350 000 kr
50 000 kr/m²,1 650 000 kr,-100 000 kr (-6 %),Lägenhet,Bostadsrätt,"1,5 rum",31 m²,N/A,Ja,N/A,2019,5 400 kr/år,N/A,"1 av 3, hiss finns","Lägenhet - Hässelby Norra Villastad, Stockholms kommun - Såld 28 september 2023",Stockholm,1 550 000 kr
42 130 kr/m²,2 295 000 kr,-20 000 kr (-1 %),Lägenhet,Bostadsrätt,2 rum,54 m²,N/A,Ja,N/A,2019,N/A,N/A,"4 av 5, hiss finns","Lägenhet - Sätra, Stockholms kommun - Såld 28 september 2023",Stockholm,2 275 000 kr
96 875 kr/m²,11 450 000 kr,-2 150 000 kr (-19 %),Lägenhet,Bostadsrätt,3 rum,96 m²,N/A,Ja,N/A,1899,12 000 kr/år,N/A,"1 av 4, hiss finns ej","Lägenhet - Vasastan, Stockholms kommun - Såld 28 september 2023",Stockholm,9 300 000 kr
123 984 kr/m²,6 250 000 kr,-150 000 kr (-2 %),Lägenhet,Bostadsrätt,2 rum,"49,2 m²",N/A,Nej,N/A,1885,5 800 kr/år,N/A,"2 av 5, hiss finns","Lägenhet - Östermalm, Stockholms kommun - Såld 28 september 2023",Stockholm,6 100 000 kr
94 231 kr/m²,3 795 000 kr,-120 000 kr (-3 %),Lägenhet,Bostadsrätt,2 rum,39 m²,N/A,Nej,N/A,1929,8 688 kr/år,N/A,"0,5, hiss finns ej","Lägenhet - Vasastan, Stockholms kommun - Såld 28 september 2023",Stockholm,3 675 000 kr
87 946 kr/m²,4 995 000 kr,-70 000 kr (-1 %),Lägenhet,Bostadsrätt,2 rum,56 m²,N/A,Nej,N/A,1904,N/A,Ja,N/A,"Lägenhet - Vasastan, Stockholms kommun - Såld 28 september 2023",Stockholm,4 925 000 kr
89 286 kr/m²,5 500 000 kr,-500 000 kr (-9 %),Lägenhet,Bostadsrätt,2 rum,56 m²,N/A,Ja,N/A,1992,N/A,N/A,"1 av 3, hiss finns","Lägenhet - Gärdet, Stockholms kommun - Såld 28 september 2023",Stockholm,5 000 000 kr
51 364 kr/m²,2 300 000 kr,-40 000 kr (-2 %),Lägenhet,Bostadsrätt,2 rum,44 m²,N/A,Ja,N/A,2009,8 076 kr/år,N/A,"5 av 7, hiss finns","Lägenhet - Gustavsberg, Värmdö kommun - Såld 27 september 2023",Stockholm,2 260 000 kr
66 617 kr/m²,4 495 000 kr,-45 000 kr (-1 %),Lägenhet,Bostadsrätt,2 rum,"66,8 m²",N/A,N/A,N/A,1982,2 724 kr/år,Ja,"1 av 2, hiss finns ej","Lägenhet - Djursholm, Danderyds kommun - Såld 27 september 2023",Stockholm,4 450 000 kr
24 531 kr/m²,1 695 000 kr,-125 000 kr (-7 %),Lägenhet,Bostadsrätt,2 rum,64 m²,N/A,N/A,N/A,1967-1968,1 550 kr/år,N/A,"2 av 6, hiss finns","Lägenhet - Rosenlund, Södertälje kommun - Såld 27 september 2023",Stockholm,1 570 000 kr
33 540 kr/m²,3 095 000 kr,-395 000 kr (-13 %),Lägenhet,Bostadsrätt,3 rum,"80,5 m²",N/A,Ja,N/A,N/A,7 920 kr/år,N/A,"1 av 6, hiss finns","Lägenhet - Viggbygärdet, Täby kommun - Såld 27 september 2023",Stockholm,2 700 000 kr
73 529 kr/m²,7 995 000 kr,-495 000 kr (-6 %),Lägenhet,Bostadsrätt,"3,5 rum",102 m²,N/A,Nej,N/A,1897,N/A,N/A,"4 av 6, hiss finns","Lägenhet - Kungsholmen, Stockholms kommun - Såld 27 september 2023",Stockholm,7 500 000 kr
32 459 kr/m²,2 795 000 kr,-195 000 kr (-7 %),Lägenhet,Bostadsrätt,3 rum,"80,1 m²",N/A,Ja,N/A,1998,3 600 kr/år,N/A,"3, hiss finns","Lägenhet - Björknäs, Nacka kommun - Såld 27 september 2023",Stockholm,2 600 000 kr
21 000 kr/m²,1 895 000 kr,-110 000 kr (-6 %),Lägenhet,Bostadsrätt,3 rum,85 m²,N/A,Ja,N/A,N/A,4 800 kr/år,N/A,"3 av 3, hiss finns","Lägenhet - Centrala Handen, Haninge kommun - Såld 27 september 2023",Stockholm,1 785 000 kr
54 639 kr/m²,5 795 000 kr,-495 000 kr (-9 %),Lägenhet,Bostadsrätt,4 rum,97 m²,N/A,Ja,N/A,2022,8 300 kr/år,N/A,"2 av 6, hiss finns","Lägenhet - Täby Park, Täby kommun - Såld 27 september 2023",Stockholm,5 300 000 kr
39 109 kr/m²,3 995 000 kr,-45 000 kr (-1 %),Lägenhet,Bostadsrätt,4 rum,101 m²,N/A,Ja,N/A,2017,6 000 kr/år,N/A,"1, hiss finns","Lägenhet - Tollare, Nacka kommun - Såld 27 september 2023",Stockholm,3 950 000 kr
N/A,7 695 000 kr,-795 000 kr (-10 %),Lägenhet,Bostadsrätt,N/A,N/A,N/A,Nej,N/A,N/A,N/A,N/A,N/A,"Lägenhet - Hägersten, Stockholms kommun - Såld 27 september 2023",Stockholm,6 900 000 kr
46 098 kr/m²,1 945 000 kr,-55 000 kr (-3 %),Lägenhet,Bostadsrätt,2 rum,41 m²,N/A,Ja,N/A,2021,5 218 kr/år,N/A,"3 av 5, hiss finns","Lägenhet - Hägerneholm, Arninge-ullna, Täby kommun - Såld 27 september 2023",Stockholm,1 890 000 kr
25 000 kr/m²,1 995 000 kr,-295 000 kr (-15 %),Lägenhet,Bostadsrätt,2 rum,68 m²,N/A,Ja,N/A,2004,N/A,N/A,"3 av 4, hiss finns","Lägenhet - Åkersberga Centralt, Österåkers kommun - Såld 27 september 2023",Stockholm,1 700 000 kr
47 674 kr/m²,2 195 000 kr,-145 000 kr (-7 %),Lägenhet,Bostadsrätt,1 rum,43 m²,N/A,Ja,N/A,1947,N/A,N/A,"2 av 3, hiss finns ej","Lägenhet - Viggbyholm, Täby kommun - Såld 27 september 2023",Stockholm,2 050 000 kr
44 831 kr/m²,2 195 000 kr,-200 000 kr (-9 %),Lägenhet,Bostadsrätt,2 rum,"44,5 m²",N/A,Ja,N/A,1997,6 120 kr/år,N/A,N/A,"Lägenhet - Centrala Huddinge, Huddinge kommun - Såld 27 september 2023",Stockholm,1 995 000 kr
56 250 kr/m²,2 495 000 kr,-20 000 kr (-1 %),Lägenhet,Bostadsrätt,2 rum,44 m²,N/A,Nej,N/A,2022,4 560 kr/år,Ja,"1 av 5, hiss finns","Lägenhet - Täby Park, Täby kommun - Såld 27 september 2023",Stockholm,2 475 000 kr
26 064 kr/m²,2 750 000 kr,-300 000 kr (-11 %),Lägenhet,Bostadsrätt,3 rum,94 m²,N/A,Ja,N/A,2004,N/A,N/A,"4 av 5, hiss finns","Lägenhet - Centralt, Upplands Väsby kommun - Såld 27 september 2023",Stockholm,2 450 000 kr
98 630 kr/m²,7 495 000 kr,-295 000 kr (-4 %),Lägenhet,Bostadsrätt,3 rum,73 m²,N/A,Ja,N/A,1952,1 680 kr/år,N/A,"2 av 3, hiss finns ej","Lägenhet - Hjorthagen, Stockholms kommun - Såld 27 september 2023",Stockholm,7 200 000 kr
56 429 kr/m²,3 295 000 kr,-135 000 kr (-4 %),Lägenhet,Bostadsrätt,"1,5 rum",56 m²,N/A,N/A,N/A,N/A,4 200 kr/år,Ja,N/A,"Lägenhet - Hammarby Sjöstad, Stockholms kommun - Såld 27 september 2023",Stockholm,3 160 000 kr
30 488 kr/m²,2 750 000 kr,-250 000 kr (-9 %),Lägenhet,Bostadsrätt,4 rum,82 m²,N/A,N/A,N/A,2023,N/A,Ja,"1 av 2, hiss finns ej","Lägenhet - Tullinge, Botkyrka kommun - Såld 27 september 2023",Stockholm,2 500 000 kr
56 686 kr/m²,2 100 000 kr,-150 000 kr (-7 %),Lägenhet,Bostadsrätt,1 rum,"34,4 m²",N/A,Ja,N/A,2021,N/A,N/A,"3 av 5, hiss finns","Lägenhet - Rindö Hamn, Vaxholms kommun - Såld 27 september 2023",Stockholm,1 950 000 kr
84 395 kr/m²,6 695 000 kr,-70 000 kr (-1 %),Lägenhet,Bostadsrätt,3 rum,"78,5 m²",N/A,Ja,N/A,2015,N/A,N/A,"11 av 15, hiss finns","Lägenhet - Hornsbergs Strand - Västra Kungsholmen, Stockholms kommun - Såld 27 september 2023",Stockholm,6 625 000 kr
80 462 kr/m²,5 395 000 kr,-165 000 kr (-3 %),Lägenhet,Bostadsrätt,3 rum,65 m²,N/A,Ja,N/A,2012,12 504 kr/år,N/A,"5 av 9, hiss finns","Lägenhet - Västra Kungsholmen - Hornsbergs strand, Stockholms kommun - Såld 27 september 2023",Stockholm,5 230 000 kr
47 917 kr/m²,2 350 000 kr,-50 000 kr (-2 %),Lägenhet,Bostadsrätt,2 rum,48 m²,N/A,Nej,N/A,2017,N/A,Ja,"1 av 6, hiss finns","Lägenhet - Barkarbystaden, Järfälla kommun - Såld 27 september 2023",Stockholm,2 300 000 kr
59 706 kr/m²,2 095 000 kr,-65 000 kr (-3 %),Lägenhet,Bostadsrätt,1 rum,34 m²,N/A,N/A,N/A,1972,3 000 kr/år,N/A,"1, hiss finns","Lägenhet - Karolinska, Solna kommun - Såld 27 september 2023",Stockholm,2 030 000 kr
27 451 kr/m²,2 195 000 kr,-95 000 kr (-4 %),Lägenhet,Bostadsrätt,3 rum,"76,5 m²",N/A,N/A,N/A,1962,7 800 kr/år,N/A,"4 av 6, hiss finns","Lägenhet - Edsberg, Sollentuna kommun - Såld 27 september 2023",Stockholm,2 100 000 kr
23 596 kr/m²,2 295 000 kr,-195 000 kr (-8 %),Lägenhet,Bostadsrätt,3 rum,89 m²,N/A,N/A,N/A,N/A,N/A,N/A,"2 av 3, hiss finns ej","Lägenhet - Tyresö, Tyresö kommun - Såld 27 september 2023",Stockholm,2 100 000 kr
58 621 kr/m²,1 895 000 kr,-195 000 kr (-10 %),Lägenhet,Bostadsrätt,1 rum,29 m²,N/A,Nej,N/A,2022,4 200 kr/år,N/A,"1 av 2, hiss finns","Lägenhet - Gudö, Haninge kommun - Såld 27 september 2023",Stockholm,1 700 000 kr
25 751 kr/m²,2 500 000 kr,-100 000 kr (-4 %),Lägenhet,Bostadsrätt,4 rum,"93,2 m²",N/A,Ja,N/A,1977,N/A,N/A,"5, hiss finns","Lägenhet - Akalla, Stockholms kommun - Såld 27 september 2023",Stockholm,2 400 000 kr
28 605 kr/m²,2 295 000 kr,-490 000 kr (-21 %),Lägenhet,Bostadsrätt,2 rum,"63,1 m²",N/A,Ja,N/A,1986,N/A,N/A,"5 av 5, hiss finns","Lägenhet - Rissne, Sundbybergs kommun - Såld 27 september 2023",Stockholm,1 805 000 kr
49 815 kr/m²,2 795 000 kr,-105 000 kr (-4 %),Lägenhet,Bostadsrätt,2 rum,54 m²,N/A,Ja,N/A,2023,10 404 kr/år,N/A,"2 av 4, hiss finns","Lägenhet - Täby Park, Täby kommun - Såld 27 september 2023",Stockholm,2 690 000 kr
50 909 kr/m²,1 250 000 kr,+150 000 kr (+12 %),Lägenhet,Bostadsrätt,1 rum,"27,5 m²",N/A,Ja,N/A,1959,3 600 kr/år,N/A,"3 av 3, hiss finns ej","Lägenhet - Ormkärr, Stockholms kommun - Såld 04 januari 2024",Stockholm,1 400 000 kr
63 750 kr/m²,2 295 000 kr,+255 000 kr (+11 %),Lägenhet,Bostadsrätt,2 rum,40 m²,N/A,Ja,N/A,1953,5 844 kr/år,Ja,"1 av 4, hiss finns ej","Lägenhet - Finntorp, Nacka kommun - Såld 04 januari 2024",Stockholm,2 550 000 kr
61 441 kr/m²,3 495 000 kr,+130 000 kr (+4 %),Lägenhet,Bostadsrätt,2 rum,59 m²,N/A,Ja,N/A,1950,7 793 kr/år,N/A,"2 av 3, hiss finns ej","Lägenhet - Johanneshov, Stockholms kommun - Såld 03 januari 2024",Stockholm,3 625 000 kr
100 000 kr/m²,6 950 000 kr,+250 000 kr (+4 %),Lägenhet,Bostadsrätt,"2,5 rum",72 m²,N/A,N/A,N/A,1939,2 700 kr/år,N/A,7 av 7,"Lägenhet - KUNGSHOLMEN, Stockholms kommun - Såld 03 januari 2024",Stockholm,7 200 000 kr
41 527 kr/m²,2 395 000 kr,+80 000 kr (+3 %),Lägenhet,Bostadsrätt,2 rum,"59,6 m²",N/A,Ja,N/A,1962,4 800 kr/år,N/A,"3 av 3, hiss finns ej","Lägenhet - Häggvik, Sollentuna kommun - Såld 03 januari 2024",Stockholm,2 475 000 kr
27 937 kr/m²,1 495 000 kr,+265 000 kr (+18 %),Lägenhet,Bostadsrätt,2 rum,63 m²,N/A,Ja,N/A,1986,15 500 kr/år,N/A,"1 av 2, hiss finns ej","Lägenhet - Karby, Vallentuna kommun - Såld 03 januari 2024",Stockholm,1 760 000 kr
32 456 kr/m²,1 795 000 kr,+55 000 kr (+3 %),Lägenhet,Bostadsrätt,2 rum,57 m²,N/A,Ja,N/A,1994,3 600 kr/år,N/A,"3, hiss finns","Lägenhet - Tumba, Botkyrka kommun - Såld 03 januari 2024",Stockholm,1 850 000 kr
29 286 kr/m²,1 795 000 kr,+50 000 kr (+3 %),Lägenhet,Bostadsrätt,2 rum,63 m²,N/A,Ja,N/A,1968,6 300 kr/år,N/A,"3 av 3, hiss finns","Lägenhet - Apoteksskogen, Upplands Väsby kommun - Såld 03 januari 2024",Stockholm,1 845 000 kr
64 000 kr/m²,2 975 000 kr,+225 000 kr (+8 %),Lägenhet,Bostadsrätt,2 rum,50 m²,N/A,Ja,N/A,2015,2 400 kr/år,N/A,"2 av 3, hiss finns","Lägenhet - Sollentuna Centrum, Sollentuna kommun - Såld 03 januari 2024",Stockholm,3 200 000 kr
142 857 kr/m²,11 495 000 kr,+505 000 kr (+4 %),Lägenhet,Bostadsrätt,3 rum,84 m²,9 m²,Ja,N/A,1897,12 780 kr/år,N/A,"5 av 5, hiss finns","Lägenhet - Vasastan/Östermalm, Stockholms kommun - Såld 03 januari 2024",Stockholm,12 000 000 kr
41 837 kr/m²,1 995 000 kr,+55 000 kr (+3 %),Lägenhet,Bostadsrätt,2 rum,49 m²,N/A,Ja,N/A,2019,3 780 kr/år,N/A,"2 av 16, hiss finns","Lägenhet - Norrtälje Hamn, Norrtälje kommun - Såld 02 januari 2024",Stockholm,2 050 000 kr
36 207 kr/m²,1 995 000 kr,+105 000 kr (+5 %),Lägenhet,Bostadsrätt,2 rum,58 m²,N/A,Ja,N/A,1958,N/A,N/A,N/A,"Lägenhet - Farsta - Centrum, Stockholms kommun - Såld 02 januari 2024",Stockholm,2 100 000 kr
27 899 kr/m²,1 625 000 kr,+35 000 kr (+2 %),Lägenhet,Bostadsrätt,2 rum,"59,5 m²",N/A,Ja,N/A,1963,N/A,N/A,"1 av 3, hiss finns","Lägenhet - Kallhäll, Järfälla kommun - Såld 02 januari 2024",Stockholm,1 660 000 kr
53 704 kr/m²,4 195 000 kr,+155 000 kr (+4 %),Lägenhet,Bostadsrätt,3 rum,81 m²,N/A,Ja,N/A,1954,5 040 kr/år,N/A,"1, hiss finns","Lägenhet - Centrala Sundbyberg, Sundbybergs kommun - Såld 02 januari 2024",Stockholm,4 350 000 kr
74 706 kr/m²,2 495 000 kr,+45 000 kr (+2 %),Lägenhet,Bostadsrätt,"1,5 rum",34 m²,N/A,Ja,N/A,2012,7 000 kr/år,N/A,"1 av 6, hiss finns","Lägenhet - Midsommarkransen/Telefonplan, Stockholms kommun - Såld 02 januari 2024",Stockholm,2 540 000 kr
120 082 kr/m²,6 350 000 kr,+975 000 kr (+15 %),Lägenhet,Bostadsrätt,2 rum,61 m²,N/A,Ja,N/A,1932,7 700 kr/år,N/A,"2 av 6, hiss finns","Lägenhet - Nedre Kungsholmen / Norr Mälarstrand, Stockholms kommun - Såld 02 januari 2024",Stockholm,7 325 000 kr
80 000 kr/m²,3 195 000 kr,+205 000 kr (+6 %),Lägenhet,Bostadsrätt,"1,5 rum","42,5 m²",N/A,Nej,N/A,1980,N/A,N/A,"1 av 4, hiss finns","Lägenhet - Kungsholmen - Thorildsplan, Stockholms kommun - Såld 02 januari 2024",Stockholm,3 400 000 kr
22 857 kr/m²,2 195 000 kr,+205 000 kr (+9 %),Lägenhet,Bostadsrätt,4 rum,105 m²,N/A,Ja,N/A,1977,N/A,N/A,"4 av 4, hiss finns","Lägenhet - Akalla, Stockholms kommun - Såld 02 januari 2024",Stockholm,2 400 000 kr
34 211 kr/m²,3 195 000 kr,+55 000 kr (+2 %),Lägenhet,Bostadsrätt,"4,5 rum",95 m²,N/A,Ja,N/A,1958,7 200 kr/år,N/A,"3 av 6, hiss finns","Lägenhet - Hägernäs, Täby kommun - Såld 31 december 2023",Stockholm,3 250 000 kr
61 860 kr/m²,2 295 000 kr,+365 000 kr (+16 %),Lägenhet,Bostadsrätt,2 rum,43 m²,N/A,Ja,N/A,1939,N/A,N/A,2 av 3,"Lägenhet - Bromma, Stockholms kommun - Såld 29 december 2023",Stockholm,2 660 000 kr
109 112 kr/m²,11 100 000 kr,+575 000 kr (+5 %),Lägenhet,Bostadsrätt,4 rum,107 m²,N/A,Ja,N/A,1979,25 700 kr/år,N/A,"4 av 6, hiss finns","Lägenhet - Gärdet - Östermalm, Stockholms kommun - Såld 29 december 2023",Stockholm,11 675 000 kr
39 221 kr/m²,2 895 000 kr,+125 000 kr (+4 %),Lägenhet,Bostadsrätt,2 rum,77 m²,N/A,Ja,N/A,1965,4 500 kr/år,N/A,"6 av 8, hiss finns","Lägenhet - Ör, Sundbybergs kommun - Såld 29 december 2023",Stockholm,3 020 000 kr
47 500 kr/m²,3 495 000 kr,+115 000 kr (+3 %),Lägenhet,Bostadsrätt,3 rum,76 m²,N/A,Ja,N/A,1962,N/A,N/A,"3 av 4, hiss finns","Lägenhet - Liljeholmen, Stockholms kommun - Såld 29 december 2023",Stockholm,3 610 000 kr
119 277 kr/m²,4 695 000 kr,+255 000 kr (+5 %),Lägenhet,Bostadsrätt,2 rum,"41,5 m²",N/A,Ja,N/A,1933,6 636 kr/år,N/A,"4 av 5, hiss finns","Lägenhet - Gärdet/Östermalm, Stockholms kommun - Såld 29 december 2023",Stockholm,4 950 000 kr
16 531 kr/m²,1 495 000 kr,+125 000 kr (+8 %),Lägenhet,Bostadsrätt,4 rum,98 m²,N/A,N/A,N/A,1990,N/A,Ja,N/A,"Lägenhet - Norsborg, Botkyrka kommun - Såld 29 december 2023",Stockholm,1 620 000 kr
61 765 kr/m²,3 995 000 kr,+205 000 kr (+5 %),Lägenhet,Bostadsrätt,2 rum,68 m²,N/A,Ja,N/A,2019,N/A,N/A,"4 av 6, hiss finns","Lägenhet - Råsunda, Solna kommun - Såld 29 december 2023",Stockholm,4 200 000 kr
42 056 kr/m²,4 295 000 kr,+205 000 kr (+5 %),Lägenhet,Bostadsrätt,"3,5 rum",107 m²,N/A,Ja,N/A,2002,4 560 kr/år,N/A,"2 av 3, hiss finns","Lägenhet - Sandudden, Ekerö kommun - Såld 29 december 2023",Stockholm,4 500 000 kr
64 655 kr/m²,3 495 000 kr,+255 000 kr (+7 %),Lägenhet,Bostadsrätt,2 rum,58 m²,N/A,Ja,N/A,1985,7 320 kr/år,N/A,"1 av 8, hiss finns","Lägenhet - Bergshamra, Solna kommun - Såld 29 december 2023",Stockholm,3 750 000 kr
32 558 kr/m²,1 345 000 kr,+55 000 kr (+4 %),Lägenhet,Bostadsrätt,1 rum,43 m²,N/A,Ja,N/A,1965,6 000 kr/år,Ja,N/A,"Lägenhet - Centrala handen, Haninge kommun - Såld 28 december 2023",Stockholm,1 400 000 kr
98 077 kr/m²,4 695 000 kr,+405 000 kr (+9 %),Lägenhet,Bostadsrätt,2 rum,52 m²,N/A,Ja,N/A,2018,7 940 kr/år,N/A,"8, hiss finns","Lägenhet - Liljeholmskajen, Stockholms kommun - Såld 27 december 2023",Stockholm,5 100 000 kr
137 727 kr/m²,2 795 000 kr,+235 000 kr (+8 %),Lägenhet,Bostadsrätt,1 rum,22 m²,N/A,Nej,N/A,1888,4 200 kr/år,N/A,N/A,"Lägenhet - Östermalm, Stockholms kommun - Såld 27 december 2023",Stockholm,3 030 000 kr
99 398 kr/m²,7 975 000 kr,+275 000 kr (+3 %),Lägenhet,Bostadsrätt,4 rum,83 m²,N/A,N/A,N/A,1931,N/A,N/A,"1 av 7, hiss finns","Lägenhet - Kungsholmen, Stockholms kommun - Såld 27 december 2023",Stockholm,8 250 000 kr
69 512 kr/m²,2 795 000 kr,+55 000 kr (+2 %),Lägenhet,Bostadsrätt,2 rum,41 m²,N/A,Ja,N/A,2018,N/A,N/A,"3 av 6, hiss finns","Lägenhet - Mariehäll, Stockholms kommun - Såld 26 december 2023",Stockholm,2 850 000 kr
25 000 kr/m²,1 495 000 kr,+55 000 kr (+4 %),Lägenhet,Bostadsrätt,2 rum,62 m²,N/A,Ja,N/A,N/A,N/A,N/A,"3 av 3, hiss finns ej","Lägenhet - Spånga Bromsten, Stockholms kommun - Såld 26 december 2023",Stockholm,1 550 000 kr
82 456 kr/m²,2 150 000 kr,+200 000 kr (+9 %),Lägenhet,Bostadsrätt,"1,5 rum","28,5 m²",N/A,Ja,N/A,1945,N/A,N/A,"2, hiss finns","Lägenhet - Näckrosen, Solna kommun - Såld 26 december 2023",Stockholm,2 350 000 kr
43 939 kr/m²,2 795 000 kr,+105 000 kr (+4 %),Lägenhet,Bostadsrätt,2 rum,66 m²,N/A,Ja,N/A,2018,5 400 kr/år,N/A,"5 av 11, hiss finns","Lägenhet - Vällingby Parkstad / Råcksta, Stockholms kommun - Såld 24 december 2023",Stockholm,2 900 000 kr
42 071 kr/m²,2 895 000 kr,+50 000 kr (+2 %),Lägenhet,Bostadsrätt,2 rum,70 m²,N/A,Ja,N/A,2018,6 545 kr/år,N/A,"3, hiss finns","Lägenhet - Bergvik, Södertälje kommun - Såld 23 december 2023",Stockholm,2 945 000 kr
75 000 kr/m²,3 195 000 kr,+180 000 kr (+6 %),Lägenhet,Bostadsrätt,2 rum,45 m²,N/A,Ja,N/A,2019,N/A,N/A,"4 av 7, hiss finns","Lägenhet - Centrala Sundbyberg, Sundbybergs kommun - Såld 23 december 2023",Stockholm,3 375 000 kr
64 545 kr/m²,3 495 000 kr,+55 000 kr (+2 %),Lägenhet,Bostadsrätt,2 rum,55 m²,N/A,Ja,N/A,2018,4 000 kr/år,N/A,"1 av 5, hiss finns","Lägenhet - Gröndal, Stockholms kommun - Såld 23 december 2023",Stockholm,3 550 000 kr
31 579 kr/m²,2 795 000 kr,+205 000 kr (+7 %),Lägenhet,Bostadsrätt,4 rum,95 m²,N/A,Ja,N/A,1990,8 400 kr/år,N/A,"3 av 3, hiss finns","Lägenhet - Fullersta, Huddinge kommun - Såld 23 december 2023",Stockholm,3 000 000 kr
48 152 kr/m²,2 175 000 kr,+40 000 kr (+2 %),Lägenhet,Bostadsrätt,2 rum,46 m²,N/A,Ja,N/A,2017,3 600 kr/år,N/A,"3 av 4, hiss finns","Lägenhet - Vällingby Parkstad / Råcksta, Stockholms kommun - Såld 23 december 2023",Stockholm,2 215 000 kr
43 023 kr/m²,1 795 000 kr,+55 000 kr (+3 %),Lägenhet,Bostadsrätt,2 rum,43 m²,N/A,Ja,N/A,2019,11 280 kr/år,N/A,"5 av 5, hiss finns","Lägenhet - Jakobsberg Centrum, Järfälla kommun - Såld 23 december 2023",Stockholm,1 850 000 kr
61 111 kr/m²,3 695 000 kr,+155 000 kr (+4 %),Lägenhet,Bostadsrätt,"2,5 rum",63 m²,N/A,Ja,N/A,1989,5 880 kr/år,N/A,"5 av 7, hiss finns","Lägenhet - Bergshamra, Solna kommun - Såld 23 december 2023",Stockholm,3 850 000 kr
43 860 kr/m²,2 395 000 kr,+105 000 kr (+4 %),Lägenhet,Bostadsrätt,2 rum,57 m²,N/A,Ja,N/A,1952,N/A,N/A,"1 av 3, hiss finns ej","Lägenhet - Stureby - Enskede, Stockholms kommun - Såld 22 december 2023",Stockholm,2 500 000 kr
43 143 kr/m²,3 695 000 kr,+80 000 kr (+2 %),Lägenhet,Bostadsrätt,3 rum,"87,5 m²",N/A,Ja,N/A,2021,N/A,N/A,"12 av 14, hiss finns","Lägenhet - Bandhagen, Stockholms kommun - Såld 22 december 2023",Stockholm,3 775 000 kr
75 000 kr/m²,1 595 000 kr,+205 000 kr (+13 %),Lägenhet,Bostadsrätt,1 rum,24 m²,N/A,Nej,N/A,1951,N/A,N/A,N/A,"Lägenhet - Västertorp - Hägerstensåsen, Stockholms kommun - Såld 22 december 2023",Stockholm,1 800 000 kr
126 429 kr/m²,3 500 000 kr,+40 000 kr (+1 %),Lägenhet,Bostadsrätt,1 rum,28 m²,N/A,Nej,N/A,1887,7 080 kr/år,N/A,N/A,"Lägenhet - Östermalm, Stockholms kommun - Såld 22 december 2023",Stockholm,3 540 000 kr
20 667 kr/m²,1 495 000 kr,+55 000 kr (+4 %),Lägenhet,Bostadsrätt,3 rum,75 m²,N/A,Ja,N/A,1961,N/A,N/A,"1 av 9, hiss finns","Lägenhet - Fagersjö, Stockholms kommun - Såld 22 december 2023",Stockholm,1 550 000 kr
105 932 kr/m²,11 995 000 kr,+505 000 kr (+4 %),Lägenhet,Bostadsrätt,"3,5 rum",118 m²,N/A,Ja,N/A,1907,N/A,N/A,"2 av 3, hiss finns","Lägenhet - Östermalm/Norrmalm, Stockholms kommun - Såld 22 december 2023",Stockholm,12 500 000 kr
70 270 kr/m²,2 395 000 kr,+205 000 kr (+9 %),Lägenhet,Bostadsrätt,2 rum,37 m²,N/A,Nej,N/A,1949,N/A,Ja,N/A,"Lägenhet - Midsommarkransen, Stockholms kommun - Såld 22 december 2023",Stockholm,2 600 000 kr
130 435 kr/m²,2 495 000 kr,+505 000 kr (+20 %),Lägenhet,Bostadsrätt,1 rum,23 m²,N/A,Ja,N/A,1929,4 800 kr/år,N/A,"2 av 5, hiss finns ej","Lägenhet - SoFo, Stockholms kommun - Såld 22 december 2023",Stockholm,3 000 000 kr
85 385 kr/m²,5 295 000 kr,+255 000 kr (+5 %),Lägenhet,Bostadsrätt,3 rum,65 m²,N/A,Ja,N/A,1945,7 800 kr/år,N/A,"1 av 3, hiss finns ej","Lägenhet - Aspudden, Stockholms kommun - Såld 22 december 2023",Stockholm,5 550 000 kr
35 632 kr/m²,2 995 000 kr,+80 000 kr (+3 %),Lägenhet,Bostadsrätt,"3,5 rum","86,3 m²",N/A,Nej,N/A,1970,6 035 kr/år,Ja,N/A,"Lägenhet - Nacka - Igelbodaplatån, Saltsjöbaden, Nacka kommun - Såld 22 december 2023",Stockholm,3 075 000 kr
