price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price
N/A,3 595 000 kr,-295 000 kr (-8 %),Fritidshus,Äganderätt,5 rum,82 m²,22 m²,Ja,2 104 m²,2016,28 000 kr/år,N/A,N/A,"Fritidshus - Stora Timrarön, Österåkers kommun - Såld 18 juni 2020",Stockholm,3 300 000 kr
N/A,950 000 kr,-50 000 kr (-5 %),Fritidshus,Äganderätt,3 rum,56 m²,N/A,N/A,2 308 m²,1990,13 750 kr/år,N/A,N/A,"Fritidshus - Havsskogen, Norrtälje kommun - Såld 18 juni 2020",Stockholm,900 000 kr
N/A,1 495 000 kr,-295 000 kr (-20 %),Fritidshus,Äganderätt,2 rum,35 m²,N/A,N/A,2 858 m²,1766,11 266 kr/år,N/A,N/A,"Fritidshus - Håbo-Tibble, Upplands-Bro kommun - Såld 17 juni 2020",Stockholm,1 200 000 kr
N/A,2 495 000 kr,-49 900 kr (-2 %),Vinterbonat fritidshus,Äganderätt,4 rum,80 m²,N/A,N/A,2 271 m²,1975,39 911 kr/år,N/A,N/A,"Vinterbonat fritidshus - Baltora, Norrtälje kommun - Såld 17 juni 2020",Stockholm,2 445 100 kr
N/A,1 250 000 kr,-100 000 kr (-8 %),Fritidshus,Äganderätt,1 rum,32 m²,40 m²,N/A,1 950 m²,1880,5 606 kr/år,N/A,N/A,"Fritidshus - Märsta - Vidbo, Sigtuna kommun - Såld 16 juni 2020",Stockholm,1 150 000 kr
N/A,3 500 000 kr,-400 000 kr (-11 %),Vinterbonat fritidshus,Äganderätt,4 rum,50 m²,N/A,N/A,2 934 m²,1959,39 575 kr/år,N/A,N/A,"Vinterbonat fritidshus - Strömma, Värmdö kommun - Såld 16 juni 2020",Stockholm,3 100 000 kr
N/A,2 195 000 kr,-237 000 kr (-11 %),Fritidshus,Äganderätt,1 rum,30 m²,10 m²,N/A,1 895 m²,1965,6 812 kr/år,N/A,N/A,"Fritidshus - Törndal/Harva, Upplands Väsby kommun - Såld 16 juni 2020",Stockholm,1 958 000 kr
N/A,550 000 kr,-80 000 kr (-15 %),Fritidshus,Äganderätt,1 rum,20 m²,N/A,N/A,323 m²,N/A,8 100 kr/år,N/A,N/A,"Fritidshus - Aspvik Koloniområde, Upplands-Bro kommun - Såld 14 juni 2020",Stockholm,470 000 kr
N/A,5 000 000 kr,-100 000 kr (-2 %),Fritidshus,Äganderätt,5 rum,"52,5 m²",N/A,N/A,3 720 m²,1959,2 000 kr/år,N/A,N/A,"Fritidshus - Runmarö, Värmdö kommun - Såld 13 juni 2020",Stockholm,4 900 000 kr
N/A,1 595 000 kr,-70 000 kr (-4 %),Fritidshus,Äganderätt,3 rum,52 m²,10 m²,N/A,2 538 m²,1964,25 830 kr/år,Ja,N/A,"Fritidshus - Edeby, Norrtälje kommun - Såld 13 juni 2020",Stockholm,1 525 000 kr
N/A,1 100 000 kr,-90 000 kr (-8 %),Fritidshus,Äganderätt,3 rum,73 m²,44 m²,N/A,1 940 m²,1924,46 500 kr/år,N/A,N/A,"Fritidshus - Hallstavik, Norrtälje kommun - Såld 12 juni 2020",Stockholm,1 010 000 kr
N/A,1 450 000 kr,-80 000 kr (-6 %),Fritidshus,Bostadsrätt,1 rum,13 m²,N/A,N/A,N/A,N/A,5 405 kr/år,N/A,N/A,"Fritidshus - Färingsö Stenhamra, Ekerö kommun - Såld 11 juni 2020",Stockholm,1 370 000 kr
N/A,1 975 000 kr,-125 000 kr (-6 %),Fritidshus,Äganderätt,3 rum,43 m²,2 m²,N/A,2 040 m²,1984,10 814 kr/år,N/A,N/A,"Fritidshus - Gärdsnäs, Norrtälje kommun - Såld 11 juni 2020",Stockholm,1 850 000 kr
N/A,2 650 000 kr,-100 000 kr (-4 %),Fritidshus,Äganderätt,3 rum,40 m²,N/A,N/A,2 821 m²,1965,6 900 kr/år,Ja,N/A,Fritidshus - Vallentuna kommun - Såld 11 juni 2020,Stockholm,2 550 000 kr
N/A,1 995 000 kr,-495 000 kr (-25 %),Vinterbonat fritidshus,Äganderätt,2 rum,N/A,N/A,N/A,4 168 m²,1950,2 638 kr/år,Ja,N/A,"Vinterbonat fritidshus - Torö/Svärdsö/Oxnö, Nynäshamns kommun - Såld 10 juni 2020",Stockholm,1 500 000 kr
N/A,7 900 000 kr,-1 150 000 kr (-15 %),Vinterbonat fritidshus,Äganderätt,8 rum,108 m²,N/A,N/A,"1,2 ha",1982,12 700 kr/år,N/A,N/A,"Vinterbonat fritidshus - Torö, Nynäshamns kommun - Såld 08 juni 2020",Stockholm,6 750 000 kr
N/A,950 000 kr,-200 000 kr (-21 %),Fritidshus,Äganderätt,1 rum,35 m²,N/A,N/A,"1,4 ha",N/A,11 400 kr/år,N/A,N/A,"Fritidshus - Bergby, Norrtälje kommun - Såld 08 juni 2020",Stockholm,750 000 kr
N/A,995 000 kr,-105 000 kr (-11 %),Fritidshus,Äganderätt,1 rum,17 m²,N/A,N/A,3 032 m²,1961,8 400 kr/år,N/A,N/A,"Fritidshus - Singö, Norrtälje kommun - Såld 06 juni 2020",Stockholm,890 000 kr
N/A,750 000 kr,-100 000 kr (-13 %),Fritidshus,Annat,2 rum,35 m²,N/A,N/A,1 428 m²,N/A,2 600 kr/år,N/A,N/A,"Fritidshus - Stadan, Södertälje kommun - Såld 05 juni 2020",Stockholm,650 000 kr
N/A,3 395 000 kr,-145 000 kr (-4 %),Vinterbonat fritidshus,Äganderätt,3 rum,67 m²,N/A,N/A,1 999 m²,1969,32 671 kr/år,Ja,N/A,"Vinterbonat fritidshus - Ekerö Munsö, Ekerö kommun - Såld 05 juni 2020",Stockholm,3 250 000 kr
N/A,4 750 000 kr,-500 000 kr (-11 %),Vinterbonat fritidshus,Äganderätt,4 rum,95 m²,N/A,N/A,1 052 m²,1959,27 100 kr/år,N/A,N/A,"Vinterbonat fritidshus - Gladö Kvarn, Huddinge kommun - Såld 05 juni 2020",Stockholm,4 250 000 kr
N/A,595 000 kr,-5 000 kr (-1 %),Fritidshus,Annat,1 rum,17 m²,N/A,N/A,200 m²,1986,1 950 kr/år,N/A,N/A,"Fritidshus - ULLNA KOLONIOMRÅDE, Täby kommun - Såld 05 juni 2020",Stockholm,590 000 kr
N/A,1 995 000 kr,-195 000 kr (-10 %),Fritidshus,Äganderätt,4 rum,40 m²,N/A,N/A,2 179 m²,1977,11 636 kr/år,N/A,N/A,"Fritidshus - Tungelsta-Väländan, Haninge kommun - Såld 04 juni 2020",Stockholm,1 800 000 kr
N/A,420 000 kr,-5 000 kr (-1 %),Fritidsboende,Information saknas,1 rum,30 m²,N/A,N/A,400 m²,N/A,N/A,N/A,N/A,"Fritidsboende - Torsjödal, Södertälje kommun - Såld 03 juni 2020",Stockholm,415 000 kr
N/A,2 695 000 kr,-100 000 kr (-4 %),Vinterbonat fritidshus,Äganderätt,3 rum,75 m²,N/A,N/A,2 243 m²,1975,44 637 kr/år,N/A,N/A,"Vinterbonat fritidshus - Västanvik, Norrtälje kommun - Såld 03 juni 2020",Stockholm,2 595 000 kr
N/A,1 450 000 kr,-200 000 kr (-14 %),Fritidshus,Äganderätt,6 rum,140 m²,N/A,N/A,7 897 m²,N/A,24 500 kr/år,N/A,N/A,"Fritidshus - Bergby, Norrtälje kommun - Såld 03 juni 2020",Stockholm,1 250 000 kr
N/A,6 990 000 kr,-190 000 kr (-3 %),Fritidshus,Äganderätt,5 rum,64 m²,50 m²,N/A,2 755 m²,1932,13 960 kr/år,N/A,N/A,"Fritidshus - Tyresö Brevik, Tyresö kommun - Såld 01 juni 2020",Stockholm,6 800 000 kr
N/A,2 695 000 kr,-145 000 kr (-5 %),Vinterbonat fritidshus,Äganderätt,3 rum,45 m²,15 m²,N/A,2 861 m²,2016,20 600 kr/år,N/A,N/A,"Vinterbonat fritidshus - Tungelsta, Haninge kommun - Såld 30 maj 2020",Stockholm,2 550 000 kr
N/A,7 900 000 kr,-300 000 kr (-4 %),Vinterbonat fritidshus,Äganderätt,7 rum,110 m²,N/A,N/A,4 778 m²,1967,14 900 kr/år,N/A,N/A,"Vinterbonat fritidshus - Krokholmen, Haninge kommun - Såld 30 maj 2020",Stockholm,7 600 000 kr
N/A,2 495 000 kr,-80 000 kr (-3 %),Vinterbonat fritidshus,Äganderätt,2 rum,52 m²,N/A,N/A,1 995 m²,1980,19 880 kr/år,N/A,N/A,"Vinterbonat fritidshus - Ekerö Munsö, Ekerö kommun - Såld 29 maj 2020",Stockholm,2 415 000 kr
N/A,1 895 000 kr,-95 000 kr (-5 %),Vinterbonat fritidshus,Äganderätt,3 rum,68 m²,20 m²,N/A,2 803 m²,1972,27 057 kr/år,N/A,N/A,"Vinterbonat fritidshus - Rådmansö - Infjärden, Norrtälje kommun - Såld 29 maj 2020",Stockholm,1 800 000 kr
N/A,3 495 000 kr,-495 000 kr (-14 %),Vinterbonat fritidshus,Äganderätt,3 rum,55 m²,N/A,N/A,2 269 m²,1992,18 124 kr/år,N/A,N/A,"Vinterbonat fritidshus - Gubboda, Norrtälje kommun - Såld 27 maj 2020",Stockholm,3 000 000 kr
N/A,3 590 000 kr,-140 000 kr (-4 %),Vinterbonat fritidshus,Äganderätt,3 rum,55 m²,N/A,N/A,1 522 m²,1988,19 875 kr/år,N/A,N/A,"Vinterbonat fritidshus - Bullandö, Värmdö kommun - Såld 25 maj 2020",Stockholm,3 450 000 kr
N/A,495 000 kr,-100 000 kr (-20 %),Fritidshus,Annat,2 rum,30 m²,N/A,N/A,1 000 m²,1965,9 149 kr/år,Ja,N/A,"Fritidshus - Tuna, Södertälje kommun - Såld 22 maj 2020",Stockholm,395 000 kr
N/A,1 975 000 kr,-325 000 kr (-16 %),Fritidshus,Äganderätt,4 rum,43 m²,N/A,N/A,2 410 m²,1963,16 300 kr/år,N/A,N/A,"Fritidshus - Haninge Tungelsta, Haninge kommun - Såld 21 maj 2020",Stockholm,1 650 000 kr
N/A,2 495 000 kr,-295 000 kr (-12 %),Fritidshus,Äganderätt,2 rum,N/A,N/A,N/A,582 m²,N/A,3 600 kr/år,N/A,N/A,"Fritidshus - Grödinge, Botkyrka kommun - Såld 20 maj 2020",Stockholm,2 200 000 kr
N/A,2 795 000 kr,-95 000 kr (-3 %),Fritidshus,Äganderätt,4 rum,56 m²,N/A,N/A,1 695 m²,1945,18 700 kr/år,N/A,N/A,"Fritidshus - Ingarö, Värmdö kommun - Såld 20 maj 2020",Stockholm,2 700 000 kr
N/A,2 795 000 kr,-135 000 kr (-5 %),Vinterbonat fritidshus,Äganderätt,4 rum,63 m²,N/A,N/A,2 506 m²,1969,27 600 kr/år,Ja,N/A,"Vinterbonat fritidshus - Tungelsta, Haninge kommun - Såld 20 maj 2020",Stockholm,2 660 000 kr
N/A,1 775 000 kr,-79 500 kr (-4 %),Vinterbonat fritidshus,Äganderätt,3 rum,60 m²,11 m²,N/A,2 600 m²,1964,20 926 kr/år,N/A,N/A,"Vinterbonat fritidshus - Norrtälje/Bergshamra, Norrtälje kommun - Såld 15 maj 2020",Stockholm,1 695 500 kr
N/A,3 195 000 kr,-45 000 kr (-1 %),Fritidshus,Äganderätt,3 rum,77 m²,8 m²,N/A,664 m²,1954,16 375 kr/år,N/A,N/A,"Fritidshus - Viksberg, Södertälje kommun - Såld 14 maj 2020",Stockholm,3 150 000 kr
N/A,895 000 kr,-45 000 kr (-5 %),Fritidshus,Tomträtt,3 rum,60 m²,15 m²,N/A,605 m²,1967,28 580 kr/år,N/A,N/A,"Fritidshus - Lisö, Nynäshamns kommun - Såld 14 maj 2020",Stockholm,850 000 kr
N/A,2 495 000 kr,-20 000 kr (-1 %),Vinterbonat fritidshus,Äganderätt,4 rum,90 m²,N/A,N/A,1 676 m²,2007,28 300 kr/år,N/A,N/A,"Vinterbonat fritidshus - Husinge Gåsvik, Norrtälje kommun - Såld 14 maj 2020",Stockholm,2 475 000 kr
N/A,10 000 000 kr,-2 000 000 kr (-20 %),Vinterbonat fritidshus,Äganderätt,3 rum,42 m²,23 m²,N/A,"1,9 ha",1925,15 525 kr/år,N/A,N/A,"Vinterbonat fritidshus - Långgarn, Norrtälje kommun - Såld 13 maj 2020",Stockholm,8 000 000 kr
N/A,3 290 000 kr,-240 000 kr (-7 %),Fritidshus,Äganderätt,2 rum,43 m²,15 m²,N/A,888 m²,1942,3 915 kr/år,N/A,N/A,"Fritidshus - Årsta Havsbad, Haninge kommun - Såld 13 maj 2020",Stockholm,3 050 000 kr
N/A,11 000 000 kr,-500 000 kr (-5 %),Gård utan jordbruk,Äganderätt,6 rum,174 m²,5 m²,N/A,5 ha,2009,49 799 kr/år,N/A,N/A,"Gård utan jordbruk - Rimbo/Närtuna, Norrtälje kommun - Såld 12 maj 2020",Stockholm,10 500 000 kr
N/A,1 300 000 kr,-100 000 kr (-8 %),Vinterbonat fritidshus,Äganderätt,3 rum,70 m²,N/A,N/A,2 308 m²,1980,21 000 kr/år,N/A,N/A,"Vinterbonat fritidshus - Edsbro - Smara, Norrtälje kommun - Såld 11 maj 2020",Stockholm,1 200 000 kr
N/A,2 985 000 kr,-135 000 kr (-5 %),Fritidshus,Äganderätt,3 rum,57 m²,N/A,N/A,2 804 m²,1958,4 342 kr/år,N/A,N/A,"Fritidshus - Väddö, Norrtälje kommun - Såld 11 maj 2020",Stockholm,2 850 000 kr
N/A,5 650 000 kr,-420 000 kr (-7 %),Fritidshus,Äganderätt,8 rum,116 m²,54 m²,N/A,3 493 m²,1988,33 900 kr/år,N/A,N/A,"Fritidshus - Blidö, Norrtälje kommun - Såld 09 maj 2020",Stockholm,5 230 000 kr
N/A,2 375 000 kr,-275 000 kr (-12 %),Fritidshus,Äganderätt,2 rum,36 m²,N/A,N/A,2 713 m²,1954,13 100 kr/år,N/A,N/A,"Fritidshus - Ekerö, Ekerö kommun - Såld 07 maj 2020",Stockholm,2 100 000 kr
N/A,3 950 000 kr,-350 000 kr (-9 %),Vinterbonat fritidshus,Äganderätt,4 rum,108 m²,12 m²,N/A,2 390 m²,1969,20 350 kr/år,N/A,N/A,"Vinterbonat fritidshus - Torö, Nynäshamns kommun - Såld 07 maj 2020",Stockholm,3 600 000 kr
N/A,12 000 000 kr,-400 000 kr (-3 %),Vinterbonat fritidshus,Äganderätt,5 rum,N/A,N/A,N/A,"1,8 ha",1943,17 150 kr/år,N/A,N/A,"Vinterbonat fritidshus - Torö, Nynäshamns kommun - Såld 07 maj 2020",Stockholm,11 600 000 kr
N/A,2 400 000 kr,-40 000 kr (-2 %),Vinterbonat fritidshus,Äganderätt,5 rum,135 m²,N/A,N/A,5 577 m²,1977,20 650 kr/år,N/A,N/A,"Vinterbonat fritidshus - Ljusterö, Österåkers kommun - Såld 07 maj 2020",Stockholm,2 360 000 kr
N/A,1 195 000 kr,-295 000 kr (-25 %),Fritidsboende,Äganderätt,3 rum,33 m²,N/A,N/A,2 530 m²,1918,8 716 kr/år,Ja,N/A,"Fritidsboende - Yxlö, Norrtälje kommun - Såld 06 maj 2020",Stockholm,900 000 kr
N/A,2 300 000 kr,-100 000 kr (-4 %),Fritidshus,Äganderätt,2 rum,37 m²,N/A,N/A,2 308 m²,1961,N/A,N/A,N/A,"Fritidshus - Hässelmara, Värmdö kommun - Såld 01 maj 2020",Stockholm,2 200 000 kr
N/A,1 495 000 kr,-95 000 kr (-6 %),Fritidshus,Äganderätt,4 rum,74 m²,N/A,N/A,1 308 m²,1960,18 200 kr/år,N/A,N/A,"Fritidshus - Gottröra - Vängsjön, Norrtälje kommun - Såld 26 april 2020",Stockholm,1 400 000 kr
N/A,1 895 000 kr,-345 000 kr (-18 %),Fritidshus,Äganderätt,N/A,55 m²,N/A,N/A,2 397 m²,1959,8 699 kr/år,N/A,N/A,"Fritidshus - Flaxenvik, Österåkers kommun - Såld 24 april 2020",Stockholm,1 550 000 kr
N/A,1 495 000 kr,-95 000 kr (-6 %),Fritidshus,Äganderätt,3 rum,40 m²,N/A,N/A,2 214 m²,1956,14 510 kr/år,N/A,N/A,"Fritidshus - Koludden, Norrtälje kommun - Såld 23 april 2020",Stockholm,1 400 000 kr
N/A,10 900 000 kr,-1 650 000 kr (-15 %),Fritidshus,Äganderätt,5 rum,112 m²,N/A,N/A,4 300 m²,1909,28 500 kr/år,N/A,N/A,"Fritidshus - Rådmansö - Hattsundet, Norrtälje kommun - Såld 23 april 2020",Stockholm,9 250 000 kr
N/A,3 490 000 kr,-200 000 kr (-6 %),Vinterbonat fritidshus,Äganderätt,3 rum,75 m²,12 m²,N/A,2 093 m²,1969,20 132 kr/år,N/A,N/A,"Vinterbonat fritidshus - Bodatorp, Värmdö kommun - Såld 22 april 2020",Stockholm,3 290 000 kr
N/A,2 995 000 kr,-295 000 kr (-10 %),Vinterbonat fritidshus,Äganderätt,4 rum,80 m²,32 m²,N/A,2 438 m²,1978,43 162 kr/år,N/A,N/A,"Vinterbonat fritidshus - Klockarängen, Norrtälje kommun - Såld 22 april 2020",Stockholm,2 700 000 kr
N/A,4 750 000 kr,-250 000 kr (-5 %),Fritidshus,Äganderätt,N/A,N/A,N/A,N/A,2 374 m²,N/A,N/A,N/A,N/A,"Fritidshus - Vätö, Norrtälje kommun - Såld 18 april 2020",Stockholm,4 500 000 kr
N/A,1 700 000 kr,-175 000 kr (-10 %),Vinterbonat fritidshus,Äganderätt,3 rum,70 m²,N/A,N/A,1 990 m²,2010,19 912 kr/år,N/A,N/A,"Vinterbonat fritidshus - Mälbyhamn, Norrtälje kommun - Såld 17 april 2020",Stockholm,1 525 000 kr
N/A,650 000 kr,-50 000 kr (-8 %),Fritidshus,Äganderätt,N/A,60 m²,N/A,N/A,5 555 m²,1909,N/A,N/A,N/A,"Fritidshus - Väddö, Norrtälje kommun - Såld 15 april 2020",Stockholm,600 000 kr
N/A,995 000 kr,-105 000 kr (-11 %),Fritidshus,Äganderätt,2 rum,28 m²,N/A,N/A,2 014 m²,2010,12 646 kr/år,N/A,N/A,"Fritidshus - Smara, Norrtälje kommun - Såld 15 april 2020",Stockholm,890 000 kr
N/A,1 375 000 kr,-130 000 kr (-9 %),Fritidshus,Äganderätt,2 rum,30 m²,N/A,N/A,2 299 m²,1966,14 500 kr/år,N/A,N/A,"Fritidshus - Hysängen, Norrtälje kommun - Såld 15 april 2020",Stockholm,1 245 000 kr
N/A,1 495 000 kr,-70 000 kr (-5 %),Vinterbonat fritidshus,Äganderätt,3 rum,67 m²,N/A,N/A,2 255 m²,1980,20 460 kr/år,N/A,N/A,"Vinterbonat fritidshus - Vätö, Norrtälje kommun - Såld 13 april 2020",Stockholm,1 425 000 kr
N/A,3 250 000 kr,-150 000 kr (-5 %),Fritidshus,Äganderätt,2 rum,38 m²,N/A,N/A,574 m²,2013,18 250 kr/år,N/A,N/A,"Fritidshus - Grödinge, Botkyrka kommun - Såld 09 april 2020",Stockholm,3 100 000 kr
N/A,1 550 000 kr,-70 000 kr (-5 %),Vinterbonat fritidshus,Äganderätt,3 rum,66 m²,4 m²,N/A,2 376 m²,1979,25 635 kr/år,Ja,N/A,"Vinterbonat fritidshus - Hammarskogen, Norrtälje kommun - Såld 09 april 2020",Stockholm,1 480 000 kr
N/A,750 000 kr,-130 000 kr (-17 %),Fritidshus,Äganderätt,3 rum,46 m²,N/A,N/A,1 695 m²,1976,16 200 kr/år,N/A,N/A,"Fritidshus - Sättra, Norrtälje kommun - Såld 09 april 2020",Stockholm,620 000 kr
N/A,3 150 000 kr,-425 000 kr (-13 %),Vinterbonat fritidshus,Äganderätt,4 rum,107 m²,N/A,N/A,3 306 m²,2020,N/A,N/A,N/A,"Vinterbonat fritidshus - Väddö, Norrtälje kommun - Såld 08 april 2020",Stockholm,2 725 000 kr
N/A,8 750 000 kr,-600 000 kr (-7 %),Fritidshus,Äganderätt,6 rum,93 m²,N/A,N/A,4 220 m²,1949,34 614 kr/år,N/A,N/A,"Fritidshus - Värmdö/Hässelmara, Värmdö kommun - Såld 06 april 2020",Stockholm,8 150 000 kr
N/A,2 350 000 kr,-350 000 kr (-15 %),Vinterbonat fritidshus,Äganderätt,3 rum,58 m²,N/A,N/A,"8,7 ha",1974,17 720 kr/år,N/A,N/A,"Vinterbonat fritidshus - Edeby, Norrtälje kommun - Såld 06 april 2020",Stockholm,2 000 000 kr
N/A,2 495 000 kr,-15 000 kr (-1 %),Vinterbonat fritidshus,Äganderätt,2 rum,48 m²,N/A,N/A,2 591 m²,1975,10 099 kr/år,N/A,N/A,"Vinterbonat fritidshus - Saltarö, Värmdö kommun - Såld 03 april 2020",Stockholm,2 480 000 kr
N/A,1 095 000 kr,-45 000 kr (-4 %),Fritidshus,Äganderätt,2 rum,29 m²,N/A,N/A,2 171 m²,1972,10 782 kr/år,N/A,N/A,"Fritidshus - Björndal, Norrtälje kommun - Såld 03 april 2020",Stockholm,1 050 000 kr
N/A,7 150 000 kr,-150 000 kr (-2 %),Vinterbonat fritidshus,Äganderätt,5 rum,155 m²,20 m²,N/A,2 131 m²,2009,41 200 kr/år,N/A,N/A,"Vinterbonat fritidshus - Stenslätten, Värmdö kommun - Såld 03 april 2020",Stockholm,7 000 000 kr
N/A,895 000 kr,-45 000 kr (-5 %),Fritidshus,Äganderätt,3 rum,32 m²,N/A,N/A,2 524 m²,1968,16 378 kr/år,N/A,N/A,"Fritidshus - Grytinge, Norrtälje kommun - Såld 01 april 2020",Stockholm,850 000 kr
N/A,2 395 000 kr,-195 000 kr (-8 %),Vinterbonat fritidshus,Äganderätt,3 rum,55 m²,N/A,N/A,2 846 m²,1976,24 300 kr/år,N/A,N/A,"Vinterbonat fritidshus - Älvsala, Värmdö kommun - Såld 27 mars 2020",Stockholm,2 200 000 kr
N/A,2 195 000 kr,-70 000 kr (-3 %),Vinterbonat fritidshus,Äganderätt,3 rum,50 m²,N/A,N/A,2 078 m²,1972,18 456 kr/år,N/A,N/A,"Vinterbonat fritidshus - Sänsjö, Norrtälje kommun - Såld 26 mars 2020",Stockholm,2 125 000 kr
N/A,2 995 000 kr,-145 000 kr (-5 %),Fritidshus,Äganderätt,3 rum,60 m²,N/A,N/A,2 472 m²,1969,24 397 kr/år,N/A,N/A,"Fritidshus - Ingarö - Barnviksnäs, Värmdö kommun - Såld 22 mars 2020",Stockholm,2 850 000 kr
N/A,3 195 000 kr,-120 000 kr (-4 %),Fritidshus,Äganderätt,3 rum,73 m²,62 m²,N/A,2 223 m²,1967,30 437 kr/år,N/A,N/A,"Fritidshus - Ljusterö, Österåkers kommun - Såld 20 mars 2020",Stockholm,3 075 000 kr
N/A,2 475 000 kr,-500 000 kr (-20 %),Vinterbonat fritidshus,Äganderätt,3 rum,55 m²,N/A,N/A,1 713 m²,1970,44 320 kr/år,Ja,N/A,"Vinterbonat fritidshus - Sigtuna - Holmen, Sigtuna kommun - Såld 19 mars 2020",Stockholm,1 975 000 kr
N/A,1 095 000 kr,-225 000 kr (-21 %),Fritidshus,Äganderätt,2 rum,65 m²,25 m²,N/A,1 492 m²,1977,33 466 kr/år,N/A,N/A,"Fritidshus - Enviken, Norrtälje kommun - Såld 19 mars 2020",Stockholm,870 000 kr
N/A,1 995 000 kr,-45 000 kr (-2 %),Fritidshus,Äganderätt,3 rum,61 m²,10 m²,N/A,3 257 m²,1973,18 500 kr/år,N/A,N/A,"Fritidshus - Barnvik, Värmdö kommun - Såld 17 mars 2020",Stockholm,1 950 000 kr
N/A,4 195 000 kr,-195 000 kr (-5 %),Vinterbonat fritidshus,Äganderätt,2 rum,58 m²,N/A,N/A,2 251 m²,1984,19 818 kr/år,N/A,N/A,"Vinterbonat fritidshus - Herrviksnäs, Värmdö kommun - Såld 17 mars 2020",Stockholm,4 000 000 kr
N/A,995 000 kr,-95 000 kr (-10 %),Fritidsboende,Äganderätt,4 rum,85 m²,5 m²,N/A,4 391 m²,1909,10 876 kr/år,N/A,N/A,"Fritidsboende - Hensvik, Norrtälje kommun - Såld 12 mars 2020",Stockholm,900 000 kr
N/A,2 995 000 kr,-70 000 kr (-2 %),Vinterbonat fritidshus,Äganderätt,5 rum,92 m²,25 m²,N/A,3 840 m²,1910,35 556 kr/år,N/A,N/A,"Vinterbonat fritidshus - Älmsta, Norrtälje kommun - Såld 12 mars 2020",Stockholm,2 925 000 kr
N/A,1 595 000 kr,-95 000 kr (-6 %),Vinterbonat fritidshus,Äganderätt,2 rum,64 m²,N/A,N/A,5 018 m²,1956,20 326 kr/år,N/A,N/A,"Vinterbonat fritidshus - Björkö - Väddö, Norrtälje kommun - Såld 06 mars 2020",Stockholm,1 500 000 kr
N/A,2 995 000 kr,-495 000 kr (-17 %),Fritidshus,Äganderätt,3 rum,60 m²,25 m²,Ja,2 142 m²,1989,21 064 kr/år,Ja,N/A,"Fritidshus - Hummelmora, Södertälje kommun - Såld 04 mars 2020",Stockholm,2 500 000 kr
N/A,1 495 000 kr,-155 000 kr (-10 %),Fritidshus,Äganderätt,3 rum,52 m²,N/A,N/A,1 962 m²,1976,17 912 kr/år,N/A,N/A,"Fritidshus - Garns-Ekskogen/Brottby, Vallentuna kommun - Såld 20 februari 2020",Stockholm,1 340 000 kr
N/A,685 000 kr,-55 000 kr (-8 %),Fritidshus,Annat,2 rum,20 m²,12 m²,N/A,300 m²,N/A,9 100 kr/år,Ja,N/A,"Fritidshus - Aspvik Koloniområde, Upplands-Bro kommun - Såld 20 februari 2020",Stockholm,630 000 kr
N/A,1 995 000 kr,-70 000 kr (-4 %),Vinterbonat fritidshus,Äganderätt,3 rum,60 m²,N/A,N/A,2 618 m²,1977,19 849 kr/år,N/A,N/A,"Vinterbonat fritidshus - Vätö, Norrtälje kommun - Såld 12 februari 2020",Stockholm,1 925 000 kr
N/A,1 895 000 kr,-100 000 kr (-5 %),Vinterbonat fritidshus,Äganderätt,3 rum,73 m²,N/A,N/A,1 193 m²,1978,28 543 kr/år,Ja,N/A,"Vinterbonat fritidshus - Bergshamra - Enviken, Norrtälje kommun - Såld 05 februari 2020",Stockholm,1 795 000 kr
N/A,1 500 000 kr,-200 000 kr (-13 %),Vinterbonat fritidshus,Äganderätt,3 rum,60 m²,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Vinterbonat fritidshus - Lilla Essingen, Stockholms kommun - Såld 03 februari 2020",Stockholm,1 300 000 kr
N/A,2 900 000 kr,-100 000 kr (-3 %),Vinterbonat fritidshus,Äganderätt,3 rum,50 m²,40 m²,N/A,2 500 m²,1964,34 308 kr/år,N/A,N/A,"Vinterbonat fritidshus - Saltarö, Värmdö kommun - Såld 28 januari 2020",Stockholm,2 800 000 kr
N/A,2 495 000 kr,-395 000 kr (-16 %),Vinterbonat fritidshus,Äganderätt,3 rum,112 m²,N/A,N/A,6 142 m²,2008,20 000 kr/år,N/A,N/A,"Vinterbonat fritidshus - Simpnäs, Norrtälje kommun - Såld 25 januari 2020",Stockholm,2 100 000 kr
N/A,2 795 000 kr,-145 000 kr (-5 %),Fritidshus,Äganderätt,3 rum,49 m²,N/A,N/A,2 098 m²,1965,2 850 kr/år,N/A,N/A,"Fritidshus - Herrviksnäs, Värmdö kommun - Såld 23 januari 2020",Stockholm,2 650 000 kr
N/A,1 995 000 kr,-70 000 kr (-4 %),Fritidshus,Äganderätt,3 rum,65 m²,N/A,N/A,3 174 m²,1962,11 263 kr/år,N/A,N/A,"Fritidshus - Nykvarn, Nykvarns kommun - Såld 17 januari 2020",Stockholm,1 925 000 kr
N/A,1 745 000 kr,-45 000 kr (-3 %),Vinterbonat fritidshus,Äganderätt,3 rum,60 m²,N/A,N/A,3 354 m²,1961,9 020 kr/år,N/A,N/A,"Vinterbonat fritidshus - Västerlisa, Norrtälje kommun - Såld 16 januari 2020",Stockholm,1 700 000 kr
